% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
4.25	4.5	2	5	2	3	262	162428	14	8476	0.121857	0.0644771	0.0289286	0.220929	605.429	237.328	542	1430	
4.25	4.5	2	6	1	3	250	135500	86	46612	0.0649402	0.0141301	0.0379286	0.0799286	542	0	542	542	
4.5	4.75	1	4	4	3	25	35750	9	12870	0.0751508	0.0414481	0.0189286	0.125929	1430	0	1430	1430	
4.5	4.75	2	5	2	3	275	171250	18	9756	0.26404	0.00906116	0.233929	0.267929	542	0	542	542	
4.5	4.75	2	6	1	3	250	135500	77	41734	0.0738896	0.00386769	0.0649286	0.0799286	542	0	542	542	
4.75	5	1	3	2	3	1	286	0	0	0	0	0	0	0	0	0	0	
4.75	5	1	4	4	3	26	36036	34	48620	0.0569874	0.0388001	0.0189286	0.135929	1430	0	1430	1430	
4.75	5	2	5	2	3	275	171250	18	9756	0.267373	0.00051131	0.266929	0.267929	542	0	542	542	
4.75	5	2	6	1	3	250	135500	80	43360	0.0744661	0.00413978	0.0619286	0.0799286	542	0	542	542	
5	5.25	1	4	4	3	25	35750	18	24596	0.106151	0.0440328	0.0389286	0.178929	1366.44	269.643	286	1430	
5	5.25	2	5	2	3	275	171250	18	9756	0.267373	0.00051131	0.266929	0.267929	542	0	542	542	
5	5.25	2	6	1	3	250	135500	67	36314	0.0788241	0.00980435	0.0629286	0.101929	542	0	542	542	
5	5.25	1	3	2	3	0	0	1	286	0.0129286	0	0.0129286	0.0129286	286	0	286	286	
5.25	5.5	1	4	4	3	25	35750	26	37180	0.078544	0.0494353	0.0189286	0.168929	1430	0	1430	1430	
5.25	5.5	2	5	2	3	275	171250	18	9756	0.267373	0.00051131	0.266929	0.267929	542	0	542	542	
5.25	5.5	2	6	1	3	250	135500	56	30352	0.0952321	0.00472871	0.0859286	0.104929	542	0	542	542	
5.5	5.75	1	4	4	3	25	35750	19	27170	0.0835601	0.0333003	0.0199286	0.129929	1430	0	1430	1430	
5.5	5.75	2	5	2	3	275	171250	18	9756	0.267373	0.00051131	0.266929	0.267929	542	0	542	542	
5.5	5.75	2	6	1	3	250	135500	54	29268	0.0948545	0.00450095	0.0839286	0.101929	542	0	542	542	
5.75	6	1	3	2	3	1	286	0	0	0	0	0	0	0	0	0	0	
5.75	6	1	4	4	3	26	36036	9	12870	0.154373	0.032059	0.119929	0.209929	1430	0	1430	1430	
5.75	6	2	5	2	3	275	171250	1	542	0.267929	0	0.267929	0.267929	542	0	542	542	
5.75	6	2	6	1	3	250	135500	60	32520	0.0907619	0.0052211	0.0809286	0.101929	542	0	542	542	
6	6.25	1	4	4	3	25	35750	27	37466	0.155114	0.0358813	0.0799286	0.209929	1387.63	220.163	286	1430	
6	6.25	2	5	2	3	275	171250	0	0	0	0	0	0	0	0	0	0	
6	6.25	2	6	1	3	250	135500	57	30894	0.0929637	0.00470549	0.0839286	0.102929	542	0	542	542	
6	6.25	1	3	2	3	0	0	1	286	0.0129286	0	0.0129286	0.0129286	286	0	286	286	
6.25	6.5	1	4	4	3	25	35750	9	12870	0.137706	0.0383333	0.0899286	0.209929	1430	0	1430	1430	
6.25	6.5	2	5	2	3	275	171250	0	0	0	0	0	0	0	0	0	0	
6.25	6.5	2	6	1	3	250	135500	61	33062	0.0891089	0.00497496	0.0819286	0.0999286	542	0	542	542	
6.5	6.75	1	4	4	3	25	35750	18	25740	0.153262	0.0276533	0.0999286	0.209929	1430	0	1430	1430	
6.5	6.75	2	5	2	3	275	171250	0	0	0	0	0	0	0	0	0	0	
6.5	6.75	2	6	1	3	250	135500	57	30894	0.0907531	0.00565093	0.0819286	0.101929	542	0	542	542	
6.75	7	1	3	2	3	1	286	0	0	0	0	0	0	0	0	0	0	
6.75	7	1	4	4	3	26	36036	12	17160	0.189095	0.0308835	0.119929	0.229929	1430	0	1430	1430	
6.75	7	2	5	2	3	275	171250	0	0	0	0	0	0	0	0	0	0	
6.75	7	2	6	1	3	250	135500	41	22222	0.114368	0.00836675	0.0949286	0.127929	542	0	542	542	
7	7.25	2	4	3	3	5	7150	0	0	0	0	0	0	0	0	0	0	
7	7.25	2	5	2	3	275	171250	0	0	0	0	0	0	0	0	0	0	
7	7.25	2	6	1	3	250	135500	47	25474	0.110226	0.00763549	0.102929	0.130929	542	0	542	542	
7	7.25	1	3	2	3	0	0	1	286	0.0119286	0	0.0119286	0.0119286	286	0	286	286	
7.25	7.5	2	4	3	3	25	35750	21	30030	0.0466905	0.0442311	0.00592857	0.120929	1430	0	1430	1430	
7.25	7.5	2	5	2	3	275	171250	0	0	0	0	0	0	0	0	0	0	
7.25	7.5	2	6	1	3	250	135500	36	19512	0.134401	0.013729	0.106929	0.155929	542	0	542	542	
7.5	7.75	2	4	3	3	25	35750	25	35750	0.0129286	0	0.0129286	0.0129286	1430	0	1430	1430	
7.5	7.75	2	5	2	3	275	171250	0	0	0	0	0	0	0	0	0	0	
7.5	7.75	2	6	1	3	250	135500	43	23306	0.115394	0.000504685	0.114929	0.115929	542	0	542	542	
7.75	8	1	3	2	3	1	286	0	0	0	0	0	0	0	0	0	0	
7.75	8	2	4	3	3	26	36036	25	35750	0.0129286	0	0.0129286	0.0129286	1430	0	1430	1430	
7.75	8	2	5	2	3	275	171250	0	0	0	0	0	0	0	0	0	0	
7.75	8	2	6	1	3	250	135500	42	22764	0.115357	0.00050087	0.114929	0.115929	542	0	542	542	
8	8.25	2	4	3	3	25	35750	26	36036	0.0129286	0.000282843	0.0119286	0.0139286	1386	224.357	286	1430	
8	8.25	2	5	2	3	275	171250	0	0	0	0	0	0	0	0	0	0	
8	8.25	2	6	1	3	250	135500	42	22764	0.115405	0.000505487	0.114929	0.115929	542	0	542	542	
8.25	8.5	2	4	3	3	25	35750	25	35750	0.0129286	0	0.0129286	0.0129286	1430	0	1430	1430	
8.25	8.5	2	5	2	3	275	171250	0	0	0	0	0	0	0	0	0	0	
8.25	8.5	2	6	1	3	250	135500	31	16802	0.134832	0.0229032	0.114929	0.181929	542	0	542	542	
8.5	8.75	2	4	3	3	25	35750	25	35750	0.0129286	0	0.0129286	0.0129286	1430	0	1430	1430	
8.5	8.75	2	5	2	3	275	171250	0	0	0	0	0	0	0	0	0	0	
8.5	8.75	2	6	1	3	250	135500	26	14092	0.187736	0.00069393	0.185929	0.188929	542	0	542	542	
8.75	9	1	3	2	3	1	286	0	0	0	0	0	0	0	0	0	0	
8.75	9	2	4	3	3	26	36036	25	35750	0.0129286	0	0.0129286	0.0129286	1430	0	1430	1430	
8.75	9	2	5	2	3	275	171250	0	0	0	0	0	0	0	0	0	0	
8.75	9	2	6	1	3	250	135500	25	13550	0.188449	0.000585947	0.186929	0.188929	542	0	542	542	
9	9.25	2	4	3	3	25	35750	26	36036	0.014044	0.0035477	0.0129286	0.0259286	1386	224.357	286	1430	
9	9.25	2	5	2	3	275	171250	0	0	0	0	0	0	0	0	0	0	
9	9.25	2	6	1	3	250	135500	26	14092	0.188852	0.000744208	0.186929	0.189929	542	0	542	542	
9	9.25	1	3	2	3	0	0	2	572	0.511929	0.707107	0.0119286	1.01193	286	0	286	286	
9.25	9.5	2	4	3	3	25	35750	25	35750	0.0129286	0	0.0129286	0.0129286	1430	0	1430	1430	
9.25	9.5	2	5	2	3	275	171250	0	0	0	0	0	0	0	0	0	0	
9.25	9.5	2	6	1	3	250	135500	26	14092	0.188313	0.000697247	0.186929	0.188929	542	0	542	542	
9.5	9.75	2	4	3	3	25	35750	25	35750	0.0129286	0	0.0129286	0.0129286	1430	0	1430	1430	
9.5	9.75	2	5	2	3	275	171250	0	0	0	0	0	0	0	0	0	0	
9.5	9.75	2	6	1	3	250	135500	25	13550	0.188169	0.000663325	0.186929	0.188929	542	0	542	542	
9.75	10	2	4	3	3	25	35750	25	35750	0.0129286	0	0.0129286	0.0129286	1430	0	1430	1430	
9.75	10	2	5	2	3	275	171250	0	0	0	0	0	0	0	0	0	0	
9.75	10	2	6	1	3	250	135500	26	14092	0.187775	0.000543493	0.186929	0.188929	542	0	542	542	
