Time	CellId	RNTI	BWPId	SINR(dB)
1.32707	1	4	0	-2.30142
1.32707	1	5	0	3.08193
1.32707	1	6	0	3.94164
1.32807	1	1	0	8.39019
1.32807	1	2	0	12.1452
1.32807	1	3	0	12.7088
1.32807	1	4	0	-2.30142
1.32807	1	5	0	3.08193
1.32807	1	6	0	3.94164
1.32907	1	1	0	8.39019
1.32907	1	2	0	12.1452
1.32907	1	3	0	12.7088
1.32907	1	4	0	-2.30142
1.32907	1	5	0	3.08193
1.32907	1	6	0	3.94164
1.33007	1	1	0	8.39019
1.33007	1	2	0	12.1452
1.33007	1	3	0	12.7088
1.33007	1	4	0	-2.30142
1.33007	1	5	0	3.08193
1.33007	1	6	0	3.94164
1.33107	1	1	0	8.39019
1.33107	1	2	0	12.1452
1.33107	1	3	0	12.7088
1.33107	1	4	0	-2.30142
1.33107	1	5	0	3.08193
1.33107	1	6	0	3.94164
1.33207	1	1	0	8.39019
1.33207	1	2	0	12.1452
1.33207	1	3	0	12.7088
1.33207	1	4	0	-2.30142
1.33207	1	5	0	3.08193
1.33207	1	6	0	3.94164
1.33307	1	1	0	8.39019
1.33307	1	2	0	12.1452
1.33307	1	3	0	12.7088
1.33307	1	4	0	-2.30142
1.33307	1	5	0	3.08193
1.33307	1	6	0	3.94164
1.33407	1	1	0	8.39019
1.33407	1	2	0	12.1452
1.33407	1	3	0	12.7088
1.33407	1	4	0	-2.30142
1.33407	1	5	0	3.08193
1.33407	1	6	0	3.94164
1.33507	1	1	0	8.39019
1.33507	1	2	0	12.1452
1.33507	1	3	0	12.7088
1.33507	1	4	0	-2.30142
1.33507	1	5	0	3.08193
1.33507	1	6	0	3.94164
1.33607	1	1	0	8.39019
1.33607	1	2	0	12.1452
1.33607	1	3	0	12.7088
1.33607	1	4	0	-2.30142
1.33607	1	5	0	3.08193
1.33607	1	6	0	3.94164
1.33707	1	1	0	8.39019
1.33707	1	2	0	12.1452
1.33707	1	3	0	12.7088
1.33707	1	4	0	-2.30142
1.33707	1	5	0	3.08193
1.33707	1	6	0	3.94164
1.33807	1	1	0	8.39019
1.33807	1	2	0	12.1452
1.33807	1	3	0	12.7088
1.33807	1	4	0	-2.30142
1.33807	1	5	0	3.08193
1.33807	1	6	0	3.94164
1.33907	1	1	0	8.39019
1.33907	1	2	0	12.1452
1.33907	1	3	0	12.7088
1.33907	1	4	0	-2.30142
1.33907	1	5	0	3.08193
1.33907	1	6	0	3.94164
1.34007	1	1	0	8.39019
1.34007	1	2	0	12.1452
1.34007	1	3	0	12.7088
1.34007	1	4	0	-2.30142
1.34007	1	5	0	3.08193
1.34007	1	6	0	3.94164
1.34107	1	1	0	8.39019
1.34107	1	2	0	12.1452
1.34107	1	3	0	12.7088
1.34107	1	4	0	-2.30142
1.34107	1	5	0	3.08193
1.34107	1	6	0	3.94164
1.34207	1	1	0	8.39019
1.34207	1	2	0	12.1452
1.34207	1	3	0	12.7088
1.34207	1	4	0	-2.30142
1.34207	1	5	0	3.08193
1.34207	1	6	0	3.94164
1.34307	1	1	0	8.39019
1.34307	1	2	0	12.1452
1.34307	1	3	0	12.7088
1.34307	1	4	0	-2.30142
1.34307	1	5	0	3.08193
1.34307	1	6	0	3.94164
1.34407	1	1	0	8.39019
1.34407	1	2	0	12.1452
1.34407	1	3	0	12.7088
1.34407	1	4	0	-2.30142
1.34407	1	5	0	3.08193
1.34407	1	6	0	3.94164
1.34507	1	1	0	8.39019
1.34507	1	2	0	12.1452
1.34507	1	3	0	12.7088
1.34507	1	4	0	-2.30142
1.34507	1	5	0	3.08193
1.34507	1	6	0	3.94164
1.34607	1	1	0	8.39019
1.34607	1	2	0	12.1452
1.34607	1	3	0	12.7088
1.34607	1	4	0	-2.30142
1.34607	1	5	0	3.08193
1.34607	1	6	0	3.94164
1.34707	1	1	0	8.39019
1.34707	1	2	0	12.1452
1.34707	1	3	0	12.7088
1.34707	1	4	0	-2.30142
1.34707	1	5	0	3.08193
1.34707	1	6	0	3.94164
1.34807	1	1	0	8.39019
1.34807	1	2	0	12.1452
1.34807	1	3	0	12.7088
1.34807	1	4	0	-2.30142
1.34807	1	5	0	3.08193
1.34807	1	6	0	3.94164
1.34907	1	1	0	8.39019
1.34907	1	2	0	12.1452
1.34907	1	3	0	12.7088
1.34907	1	4	0	-2.30142
1.34907	1	5	0	3.08193
1.34907	1	6	0	3.94164
1.35007	1	1	0	8.39019
1.35007	1	2	0	12.1452
1.35007	1	3	0	12.7088
1.35007	1	4	0	-2.30142
1.35007	1	5	0	3.08193
1.35007	1	6	0	3.94164
1.35107	1	1	0	8.39019
1.35107	1	2	0	12.1452
1.35107	1	3	0	12.7088
1.35107	1	4	0	-2.30142
1.35107	1	5	0	3.08193
1.35107	1	6	0	3.94164
1.35207	1	1	0	8.39019
1.35207	1	2	0	12.1452
1.35207	1	3	0	12.7088
1.35207	1	4	0	-2.30142
1.35207	1	5	0	3.08193
1.35207	1	6	0	3.94164
1.35307	1	1	0	8.39019
1.35307	1	2	0	12.1452
1.35307	1	3	0	12.7088
1.35307	1	4	0	-2.30142
1.35307	1	5	0	3.08193
1.35307	1	6	0	3.94164
1.35407	1	1	0	8.39019
1.35407	1	2	0	12.1452
1.35407	1	3	0	12.7088
1.35407	1	4	0	-2.30142
1.35407	1	5	0	3.08193
1.35407	1	6	0	3.94164
1.35507	1	1	0	8.39019
1.35507	1	2	0	12.1452
1.35507	1	3	0	12.7088
1.35507	1	4	0	-2.30142
1.35507	1	5	0	3.08193
1.35507	1	6	0	3.94164
1.35607	1	1	0	8.39019
1.35607	1	2	0	12.1452
1.35607	1	3	0	12.7088
1.35607	1	4	0	-2.30142
1.35607	1	5	0	3.08193
1.35607	1	6	0	3.94164
1.35707	1	1	0	8.39019
1.35707	1	2	0	12.1452
1.35707	1	3	0	12.7088
1.35707	1	4	0	-2.30142
1.35707	1	5	0	3.08193
1.35707	1	6	0	3.94164
1.35807	1	1	0	8.39019
1.35807	1	2	0	12.1452
1.35807	1	3	0	12.7088
1.35807	1	4	0	-2.30142
1.35807	1	5	0	3.08193
1.35807	1	6	0	3.94164
1.35907	1	1	0	8.39019
1.35907	1	2	0	12.1452
1.35907	1	3	0	12.7088
1.35907	1	4	0	-2.30142
1.35907	1	5	0	3.08193
1.35907	1	6	0	3.94164
1.36007	1	1	0	8.39019
1.36007	1	2	0	12.1452
1.36007	1	3	0	12.7088
1.36007	1	4	0	-2.30142
1.36007	1	5	0	3.08193
1.36007	1	6	0	3.94164
1.36107	1	1	0	8.39019
1.36107	1	2	0	12.1452
1.36107	1	3	0	12.7088
1.36107	1	4	0	-2.30142
1.36107	1	5	0	3.08193
1.36107	1	6	0	3.94164
1.36207	1	1	0	8.39019
1.36207	1	2	0	12.1452
1.36207	1	3	0	12.7088
1.36207	1	4	0	-2.30142
1.36207	1	5	0	3.08193
1.36207	1	6	0	3.94164
1.36307	1	1	0	8.39019
1.36307	1	2	0	12.1452
1.36307	1	3	0	12.7088
1.36307	1	4	0	-2.30142
1.36307	1	5	0	3.08193
1.36307	1	6	0	3.94164
1.36407	1	1	0	8.39019
1.36407	1	2	0	12.1452
1.36407	1	3	0	12.7088
1.36407	1	4	0	-2.30142
1.36407	1	5	0	3.08193
1.36407	1	6	0	3.94164
1.36507	1	1	0	8.39019
1.36507	1	2	0	12.1452
1.36507	1	3	0	12.7088
1.36507	1	4	0	-2.30142
1.36507	1	5	0	3.08193
1.36507	1	6	0	3.94164
1.36607	1	1	0	8.39019
1.36607	1	2	0	12.1452
1.36607	1	3	0	12.7088
1.36607	1	4	0	-2.30142
1.36607	1	5	0	3.08193
1.36607	1	6	0	3.94164
1.36707	1	1	0	8.39019
1.36707	1	2	0	12.1452
1.36707	1	3	0	12.7088
1.36707	1	4	0	-2.30142
1.36707	1	5	0	3.08193
1.36707	1	6	0	3.94164
1.36807	1	1	0	8.39019
1.36807	1	2	0	12.1452
1.36807	1	3	0	12.7088
1.36807	1	4	0	-2.30142
1.36807	1	5	0	3.08193
1.36807	1	6	0	3.94164
1.36907	1	1	0	8.39019
1.36907	1	2	0	12.1452
1.36907	1	3	0	12.7088
1.36907	1	4	0	-2.30142
1.36907	1	5	0	3.08193
1.36907	1	6	0	3.94164
1.37007	1	1	0	8.39019
1.37007	1	2	0	12.1452
1.37007	1	3	0	12.7088
1.37007	1	4	0	-2.30142
1.37007	1	5	0	3.08193
1.37007	1	6	0	3.94164
1.37107	1	1	0	8.39019
1.37107	1	2	0	12.1452
1.37107	1	3	0	12.7088
1.37107	1	4	0	-2.30142
1.37107	1	5	0	3.08193
1.37107	1	6	0	3.94164
1.37207	1	1	0	8.39019
1.37207	1	2	0	12.1452
1.37207	1	3	0	12.7088
1.37207	1	4	0	-2.30142
1.37207	1	5	0	3.08193
1.37207	1	6	0	3.94164
1.37307	1	1	0	8.39019
1.37307	1	2	0	12.1452
1.37307	1	3	0	12.7088
1.37307	1	4	0	-2.30142
1.37307	1	5	0	3.08193
1.37307	1	6	0	3.94164
1.37407	1	1	0	8.39019
1.37407	1	2	0	12.1452
1.37407	1	3	0	12.7088
1.37407	1	4	0	-2.30142
1.37407	1	5	0	3.08193
1.37407	1	6	0	3.94164
1.37507	1	1	0	8.39019
1.37507	1	2	0	12.1452
1.37507	1	3	0	12.7088
1.37507	1	4	0	-2.30142
1.37507	1	5	0	3.08193
1.37507	1	6	0	3.94164
1.37607	1	1	0	8.39019
1.37607	1	2	0	12.1452
1.37607	1	3	0	12.7088
1.37607	1	4	0	-2.30142
1.37607	1	5	0	3.08193
1.37607	1	6	0	3.94164
1.37707	1	1	0	8.39019
1.37707	1	2	0	12.1452
1.37707	1	3	0	12.7088
1.37707	1	4	0	-2.30142
1.37707	1	5	0	3.08193
1.37707	1	6	0	3.94164
1.37807	1	1	0	8.39019
1.37807	1	2	0	12.1452
1.37807	1	3	0	12.7088
1.37807	1	4	0	-2.30142
1.37807	1	5	0	3.08193
1.37807	1	6	0	3.94164
1.37907	1	1	0	8.39019
1.37907	1	2	0	12.1452
1.37907	1	3	0	12.7088
1.37907	1	4	0	-2.30142
1.37907	1	5	0	3.08193
1.37907	1	6	0	3.94164
1.38007	1	1	0	8.39019
1.38007	1	2	0	12.1452
1.38007	1	3	0	12.7088
1.38007	1	4	0	-2.30142
1.38007	1	5	0	3.08193
1.38007	1	6	0	3.94164
1.38107	1	1	0	8.39019
1.38107	1	2	0	12.1452
1.38107	1	3	0	12.7088
1.38107	1	4	0	-2.30142
1.38107	1	5	0	3.08193
1.38107	1	6	0	3.94164
1.38207	1	1	0	8.39019
1.38207	1	2	0	12.1452
1.38207	1	3	0	12.7088
1.38207	1	4	0	-2.30142
1.38207	1	5	0	3.08193
1.38207	1	6	0	3.94164
1.38307	1	1	0	8.39019
1.38307	1	2	0	12.1452
1.38307	1	3	0	12.7088
1.38307	1	4	0	-2.30142
1.38307	1	5	0	3.08193
1.38307	1	6	0	3.94164
1.38407	1	1	0	8.39019
1.38407	1	2	0	12.1452
1.38407	1	3	0	12.7088
1.38407	1	4	0	-2.30142
1.38407	1	5	0	3.08193
1.38407	1	6	0	3.94164
1.38507	1	1	0	8.39019
1.38507	1	2	0	12.1452
1.38507	1	3	0	12.7088
1.38507	1	4	0	-2.30142
1.38507	1	5	0	3.08193
1.38507	1	6	0	3.94164
1.38607	1	1	0	8.39019
1.38607	1	2	0	12.1452
1.38607	1	3	0	12.7088
1.38607	1	4	0	-2.30142
1.38607	1	5	0	3.08193
1.38607	1	6	0	3.94164
1.38707	1	1	0	8.39019
1.38707	1	2	0	12.1452
1.38707	1	3	0	12.7088
1.38707	1	4	0	-2.30142
1.38707	1	5	0	3.08193
1.38707	1	6	0	3.94164
1.38807	1	1	0	8.39019
1.38807	1	2	0	12.1452
1.38807	1	3	0	12.7088
1.38807	1	4	0	-2.30142
1.38807	1	5	0	3.08193
1.38807	1	6	0	3.94164
1.38907	1	1	0	8.39019
1.38907	1	2	0	12.1452
1.38907	1	3	0	12.7088
1.38907	1	4	0	-2.30142
1.38907	1	5	0	3.08193
1.38907	1	6	0	3.94164
1.39007	1	1	0	8.39019
1.39007	1	2	0	12.1452
1.39007	1	3	0	12.7088
1.39007	1	4	0	-2.30142
1.39007	1	5	0	3.08193
1.39007	1	6	0	3.94164
1.39107	1	1	0	8.39019
1.39107	1	2	0	12.1452
1.39107	1	3	0	12.7088
1.39107	1	4	0	-2.30142
1.39107	1	5	0	3.08193
1.39107	1	6	0	3.94164
1.39207	1	1	0	8.39019
1.39207	1	2	0	12.1452
1.39207	1	3	0	12.7088
1.39207	1	4	0	-2.30142
1.39207	1	5	0	3.08193
1.39207	1	6	0	3.94164
1.39307	1	1	0	8.39019
1.39307	1	2	0	12.1452
1.39307	1	3	0	12.7088
1.39307	1	4	0	-2.30142
1.39307	1	5	0	3.08193
1.39307	1	6	0	3.94164
1.39407	1	1	0	8.39019
1.39407	1	2	0	12.1452
1.39407	1	3	0	12.7088
1.39407	1	4	0	-2.30142
1.39407	1	5	0	3.08193
1.39407	1	6	0	3.94164
1.39507	1	1	0	8.39019
1.39507	1	2	0	12.1452
1.39507	1	3	0	12.7088
1.39507	1	4	0	-2.30142
1.39507	1	5	0	3.08193
1.39507	1	6	0	3.94164
1.39607	1	1	0	8.39019
1.39607	1	2	0	12.1452
1.39607	1	3	0	12.7088
1.39607	1	4	0	-2.30142
1.39607	1	5	0	3.08193
1.39607	1	6	0	3.94164
1.39707	1	1	0	8.39019
1.39707	1	2	0	12.1452
1.39707	1	3	0	12.7088
1.39707	1	4	0	-2.30142
1.39707	1	5	0	3.08193
1.39707	1	6	0	3.94164
1.39807	1	1	0	8.39019
1.39807	1	2	0	12.1452
1.39807	1	3	0	12.7088
1.39807	1	4	0	-2.30142
1.39807	1	5	0	3.08193
1.39807	1	6	0	3.94164
1.39907	1	1	0	8.39019
1.39907	1	2	0	12.1452
1.39907	1	3	0	12.7088
1.39907	1	4	0	-2.30142
1.39907	1	5	0	3.08193
1.39907	1	6	0	3.94164
1.40007	1	1	0	8.39019
1.40007	1	2	0	12.1452
1.40007	1	3	0	12.7088
1.40007	1	4	0	-2.30142
1.40007	1	5	0	3.08193
1.40007	1	6	0	3.94164
1.40107	1	1	0	8.39019
1.40107	1	2	0	12.1452
1.40107	1	3	0	12.7088
1.40107	1	4	0	-2.30142
1.40107	1	5	0	3.08193
1.40107	1	6	0	3.94164
1.40207	1	1	0	8.39019
1.40207	1	2	0	12.1452
1.40207	1	3	0	12.7088
1.40207	1	4	0	-2.30142
1.40207	1	5	0	3.08193
1.40207	1	6	0	3.94164
1.40307	1	1	0	8.39019
1.40307	1	2	0	12.1452
1.40307	1	3	0	12.7088
1.40307	1	4	0	-2.30142
1.40307	1	5	0	3.08193
1.40307	1	6	0	3.94164
1.40407	1	1	0	8.39019
1.40407	1	2	0	12.1452
1.40407	1	3	0	12.7088
1.40407	1	4	0	-2.30142
1.40407	1	5	0	3.08193
1.40407	1	6	0	3.94164
1.40507	1	1	0	8.39019
1.40507	1	2	0	12.1452
1.40507	1	3	0	12.7088
1.40507	1	4	0	-2.30142
1.40507	1	5	0	3.08193
1.40507	1	6	0	3.94164
1.40607	1	1	0	8.39019
1.40607	1	2	0	12.1452
1.40607	1	3	0	12.7088
1.40607	1	4	0	-2.30142
1.40607	1	5	0	3.08193
1.40607	1	6	0	3.94164
1.40707	1	1	0	8.39019
1.40707	1	2	0	12.1452
1.40707	1	3	0	12.7088
1.40707	1	4	0	-2.30142
1.40707	1	5	0	3.08193
1.40707	1	6	0	3.94164
1.40807	1	1	0	8.39019
1.40807	1	2	0	12.1452
1.40807	1	3	0	12.7088
1.40807	1	4	0	-2.30142
1.40807	1	5	0	3.08193
1.40807	1	6	0	3.94164
1.40907	1	1	0	8.39019
1.40907	1	2	0	12.1452
1.40907	1	3	0	12.7088
1.40907	1	4	0	-2.30142
1.40907	1	5	0	3.08193
1.40907	1	6	0	3.94164
1.41007	1	1	0	8.39019
1.41007	1	2	0	12.1452
1.41007	1	3	0	12.7088
1.41007	1	4	0	-2.30142
1.41007	1	5	0	3.08193
1.41007	1	6	0	3.94164
1.41107	1	1	0	8.39019
1.41107	1	2	0	12.1452
1.41107	1	3	0	12.7088
1.41107	1	4	0	-2.30142
1.41107	1	5	0	3.08193
1.41107	1	6	0	3.94164
1.41207	1	1	0	8.39019
1.41207	1	2	0	12.1452
1.41207	1	3	0	12.7088
1.41207	1	4	0	-2.30142
1.41207	1	5	0	3.08193
1.41207	1	6	0	3.94164
1.41307	1	1	0	8.39019
1.41307	1	2	0	12.1452
1.41307	1	3	0	12.7088
1.41307	1	4	0	-2.30142
1.41307	1	5	0	3.08193
1.41307	1	6	0	3.94164
1.41407	1	1	0	8.39019
1.41407	1	2	0	12.1452
1.41407	1	3	0	12.7088
1.41407	1	4	0	-2.30142
1.41407	1	5	0	3.08193
1.41407	1	6	0	3.94164
1.41507	1	1	0	8.39019
1.41507	1	2	0	12.1452
1.41507	1	3	0	12.7088
1.41507	1	4	0	-2.30142
1.41507	1	5	0	3.08193
1.41507	1	6	0	3.94164
1.41607	1	1	0	8.39019
1.41607	1	2	0	12.1452
1.41607	1	3	0	12.7088
1.41607	1	4	0	-2.30142
1.41607	1	5	0	3.08193
1.41607	1	6	0	3.94164
1.41707	1	1	0	8.39019
1.41707	1	2	0	12.1452
1.41707	1	3	0	12.7088
1.41707	1	4	0	-2.30142
1.41707	1	5	0	3.08193
1.41707	1	6	0	3.94164
1.41807	1	1	0	8.39019
1.41807	1	2	0	12.1452
1.41807	1	3	0	12.7088
1.41807	1	4	0	-2.30142
1.41807	1	5	0	3.08193
1.41807	1	6	0	3.94164
1.41907	1	1	0	8.39019
1.41907	1	2	0	12.1452
1.41907	1	3	0	12.7088
1.41907	1	4	0	-2.30142
1.41907	1	5	0	3.08193
1.41907	1	6	0	3.94164
1.42007	1	1	0	8.39019
1.42007	1	2	0	12.1452
1.42007	1	3	0	12.7088
1.42007	1	4	0	-2.30142
1.42007	1	5	0	3.08193
1.42007	1	6	0	3.94164
1.42107	1	1	0	8.39019
1.42107	1	2	0	12.1452
1.42107	1	3	0	12.7088
1.42107	1	4	0	-2.30142
1.42107	1	5	0	3.08193
1.42107	1	6	0	3.94164
1.42207	1	1	0	8.39019
1.42207	1	2	0	12.1452
1.42207	1	3	0	12.7088
1.42207	1	4	0	-2.30142
1.42207	1	5	0	3.08193
1.42207	1	6	0	3.94164
1.42307	1	1	0	8.39019
1.42307	1	2	0	12.1452
1.42307	1	3	0	12.7088
1.42307	1	4	0	-2.30142
1.42307	1	5	0	3.08193
1.42307	1	6	0	3.94164
1.42407	1	1	0	8.39019
1.42407	1	2	0	12.1452
1.42407	1	3	0	12.7088
1.42407	1	4	0	-2.30142
1.42407	1	5	0	3.08193
1.42407	1	6	0	3.94164
1.42507	1	1	0	8.39019
1.42507	1	2	0	12.1452
1.42507	1	3	0	12.7088
1.42507	1	4	0	-2.30142
1.42507	1	5	0	3.08193
1.42507	1	6	0	3.94164
1.42607	1	1	0	8.39019
1.42607	1	2	0	12.1452
1.42607	1	3	0	12.7088
1.42607	1	4	0	-2.30142
1.42607	1	5	0	3.08193
1.42607	1	6	0	3.94164
1.42707	1	1	0	8.39019
1.42707	1	2	0	12.1452
1.42707	1	3	0	12.7088
1.42707	1	4	0	-2.30142
1.42707	1	5	0	3.08193
1.42707	1	6	0	3.94164
1.42807	1	1	0	8.39019
1.42807	1	2	0	12.1452
1.42807	1	3	0	12.7088
1.42807	1	4	0	-2.30142
1.42807	1	5	0	3.08193
1.42807	1	6	0	3.94164
1.42907	1	1	0	8.39019
1.42907	1	2	0	12.1452
1.42907	1	3	0	12.7088
1.42907	1	4	0	-2.30142
1.42907	1	5	0	3.08193
1.42907	1	6	0	3.94164
1.43007	1	1	0	8.39019
1.43007	1	2	0	12.1452
1.43007	1	3	0	12.7088
1.43007	1	4	0	-2.30142
1.43007	1	5	0	3.08193
1.43007	1	6	0	3.94164
1.43107	1	1	0	8.39019
1.43107	1	2	0	12.1452
1.43107	1	3	0	12.7088
1.43107	1	4	0	-2.30142
1.43107	1	5	0	3.08193
1.43107	1	6	0	3.94164
1.43207	1	1	0	8.39019
1.43207	1	2	0	12.1452
1.43207	1	3	0	12.7088
1.43207	1	4	0	-2.30142
1.43207	1	5	0	3.08193
1.43207	1	6	0	3.94164
1.43307	1	1	0	8.39019
1.43307	1	2	0	12.1452
1.43307	1	3	0	12.7088
1.43307	1	4	0	-2.30142
1.43307	1	5	0	3.08193
1.43307	1	6	0	3.94164
1.43407	1	1	0	8.39019
1.43407	1	2	0	12.1452
1.43407	1	3	0	12.7088
1.43407	1	4	0	-2.30142
1.43407	1	5	0	3.08193
1.43407	1	6	0	3.94164
1.43507	1	1	0	8.39019
1.43507	1	2	0	12.1452
1.43507	1	3	0	12.7088
1.43507	1	4	0	-2.30142
1.43507	1	5	0	3.08193
1.43507	1	6	0	3.94164
1.43607	1	1	0	8.39019
1.43607	1	2	0	12.1452
1.43607	1	3	0	12.7088
1.43607	1	4	0	-2.30142
1.43607	1	5	0	3.08193
1.43607	1	6	0	3.94164
1.43707	1	1	0	8.39019
1.43707	1	2	0	12.1452
1.43707	1	3	0	12.7088
1.43707	1	4	0	-2.30142
1.43707	1	5	0	3.08193
1.43707	1	6	0	3.94164
1.43807	1	1	0	8.39019
1.43807	1	2	0	12.1452
1.43807	1	3	0	12.7088
1.43807	1	4	0	-2.30142
1.43807	1	5	0	3.08193
1.43807	1	6	0	3.94164
1.43907	1	1	0	8.39019
1.43907	1	2	0	12.1452
1.43907	1	3	0	12.7088
1.43907	1	4	0	-2.30142
1.43907	1	5	0	3.08193
1.43907	1	6	0	3.94164
1.44007	1	1	0	8.39019
1.44007	1	2	0	12.1452
1.44007	1	3	0	12.7088
1.44007	1	4	0	-2.30142
1.44007	1	5	0	3.08193
1.44007	1	6	0	3.94164
1.44107	1	1	0	8.39019
1.44107	1	2	0	12.1452
1.44107	1	3	0	12.7088
1.44107	1	4	0	-2.30142
1.44107	1	5	0	3.08193
1.44107	1	6	0	3.94164
1.44207	1	1	0	8.39019
1.44207	1	2	0	12.1452
1.44207	1	3	0	12.7088
1.44207	1	4	0	-2.30142
1.44207	1	5	0	3.08193
1.44207	1	6	0	3.94164
1.44307	1	1	0	8.39019
1.44307	1	2	0	12.1452
1.44307	1	3	0	12.7088
1.44307	1	4	0	-2.30142
1.44307	1	5	0	3.08193
1.44307	1	6	0	3.94164
1.44407	1	1	0	8.39019
1.44407	1	2	0	12.1452
1.44407	1	3	0	12.7088
1.44407	1	4	0	-2.30142
1.44407	1	5	0	3.08193
1.44407	1	6	0	3.94164
1.44507	1	1	0	8.39019
1.44507	1	2	0	12.1452
1.44507	1	3	0	12.7088
1.44507	1	4	0	-2.30142
1.44507	1	5	0	3.08193
1.44507	1	6	0	3.94164
1.44607	1	1	0	8.39019
1.44607	1	2	0	12.1452
1.44607	1	3	0	12.7088
1.44607	1	4	0	-2.30142
1.44607	1	5	0	3.08193
1.44607	1	6	0	3.94164
1.44707	1	1	0	8.39019
1.44707	1	2	0	12.1452
1.44707	1	3	0	12.7088
1.44707	1	4	0	-2.30142
1.44707	1	5	0	3.08193
1.44707	1	6	0	3.94164
1.44807	1	1	0	8.39019
1.44807	1	2	0	12.1452
1.44807	1	3	0	12.7088
1.44807	1	4	0	-2.30142
1.44807	1	5	0	3.08193
1.44807	1	6	0	3.94164
1.44907	1	1	0	8.39019
1.44907	1	2	0	12.1452
1.44907	1	3	0	12.7088
1.44907	1	4	0	-2.30142
1.44907	1	5	0	3.08193
1.44907	1	6	0	3.94164
1.45007	1	1	0	8.39019
1.45007	1	2	0	12.1452
1.45007	1	3	0	12.7088
1.45007	1	4	0	-2.30142
1.45007	1	5	0	3.08193
1.45007	1	6	0	3.94164
1.45107	1	1	0	8.39019
1.45107	1	2	0	12.1452
1.45107	1	3	0	12.7088
1.45107	1	4	0	-2.30142
1.45107	1	5	0	3.08193
1.45107	1	6	0	3.94164
1.45207	1	1	0	8.39019
1.45207	1	2	0	12.1452
1.45207	1	3	0	12.7088
1.45207	1	4	0	-2.30142
1.45207	1	5	0	3.08193
1.45207	1	6	0	3.94164
1.45307	1	1	0	8.39019
1.45307	1	2	0	12.1452
1.45307	1	3	0	12.7088
1.45307	1	4	0	-2.30142
1.45307	1	5	0	3.08193
1.45307	1	6	0	3.94164
1.45407	1	1	0	8.39019
1.45407	1	2	0	12.1452
1.45407	1	3	0	12.7088
1.45407	1	4	0	-2.30142
1.45407	1	5	0	3.08193
1.45407	1	6	0	3.94164
1.45507	1	1	0	8.39019
1.45507	1	2	0	12.1452
1.45507	1	3	0	12.7088
1.45507	1	4	0	-2.30142
1.45507	1	5	0	3.08193
1.45507	1	6	0	3.94164
1.45607	1	1	0	8.39019
1.45607	1	2	0	12.1452
1.45607	1	3	0	12.7088
1.45607	1	4	0	-2.30142
1.45607	1	5	0	3.08193
1.45607	1	6	0	3.94164
1.45707	1	1	0	8.39019
1.45707	1	2	0	12.1452
1.45707	1	3	0	12.7088
1.45707	1	4	0	-2.30142
1.45707	1	5	0	3.08193
1.45707	1	6	0	3.94164
1.45807	1	1	0	8.39019
1.45807	1	2	0	12.1452
1.45807	1	3	0	12.7088
1.45807	1	4	0	-2.30142
1.45807	1	5	0	3.08193
1.45807	1	6	0	3.94164
1.45907	1	1	0	8.39019
1.45907	1	2	0	12.1452
1.45907	1	3	0	12.7088
1.45907	1	4	0	-2.30142
1.45907	1	5	0	3.08193
1.45907	1	6	0	3.94164
1.46007	1	1	0	8.39019
1.46007	1	2	0	12.1452
1.46007	1	3	0	12.7088
1.46007	1	4	0	-2.30142
1.46007	1	5	0	3.08193
1.46007	1	6	0	3.94164
1.46107	1	1	0	8.39019
1.46107	1	2	0	12.1452
1.46107	1	3	0	12.7088
1.46107	1	4	0	-2.30142
1.46107	1	5	0	3.08193
1.46107	1	6	0	3.94164
1.46207	1	1	0	8.39019
1.46207	1	2	0	12.1452
1.46207	1	3	0	12.7088
1.46207	1	4	0	-2.30142
1.46207	1	5	0	3.08193
1.46207	1	6	0	3.94164
1.46307	1	1	0	8.39019
1.46307	1	2	0	12.1452
1.46307	1	3	0	12.7088
1.46307	1	4	0	-2.30142
1.46307	1	5	0	3.08193
1.46307	1	6	0	3.94164
1.46407	1	1	0	8.39019
1.46407	1	2	0	12.1452
1.46407	1	3	0	12.7088
1.46407	1	4	0	-2.30142
1.46407	1	5	0	3.08193
1.46407	1	6	0	3.94164
1.46507	1	1	0	8.39019
1.46507	1	2	0	12.1452
1.46507	1	3	0	12.7088
1.46507	1	4	0	-2.30142
1.46507	1	5	0	3.08193
1.46507	1	6	0	3.94164
1.46607	1	1	0	8.39019
1.46607	1	2	0	12.1452
1.46607	1	3	0	12.7088
1.46607	1	4	0	-2.30142
1.46607	1	5	0	3.08193
1.46607	1	6	0	3.94164
1.46707	1	1	0	8.39019
1.46707	1	2	0	12.1452
1.46707	1	3	0	12.7088
1.46707	1	4	0	-2.30142
1.46707	1	5	0	3.08193
1.46707	1	6	0	3.94164
1.46807	1	1	0	8.39019
1.46807	1	2	0	12.1452
1.46807	1	3	0	12.7088
1.46807	1	4	0	-2.30142
1.46807	1	5	0	3.08193
1.46807	1	6	0	3.94164
1.46907	1	1	0	8.39019
1.46907	1	2	0	12.1452
1.46907	1	3	0	12.7088
1.46907	1	4	0	-2.30142
1.46907	1	5	0	3.08193
1.46907	1	6	0	3.94164
1.47007	1	1	0	8.39019
1.47007	1	2	0	12.1452
1.47007	1	3	0	12.7088
1.47007	1	4	0	-2.30142
1.47007	1	5	0	3.08193
1.47007	1	6	0	3.94164
1.47107	1	1	0	8.39019
1.47107	1	2	0	12.1452
1.47107	1	3	0	12.7088
