% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
3.75	4	1	3	2	3	15	29376	15	29376	0.003	0	0.003	0.003	1958.4	491.879	1008	2196	
3.75	4	1	4	4	3	15	29376	14	27180	0.003	0	0.003	0.003	1941.43	505.869	1008	2196	
4	4.25	1	1	1	3	22	30074	23	31506	0.00360869	0.0029192	0.003	0.017	1369.83	206.735	659	1432	
4	4.25	1	4	4	3	24	44606	23	42410	0.003	0	0.003	0.003	1843.91	569.432	424	2196	
4	4.25	1	5	5	3	1	288	1	288	0.003	0	0.003	0.003	288	0	288	288	
4	4.25	2	6	1	3	1	288	1	288	0.01	0	0.01	0.01	288	0	288	288	
4.25	4.5	1	1	1	3	23	35806	22	34374	0.003	0	0.003	0.003	1562.45	308.219	1246	2196	
4.25	4.5	1	2	6	3	1	1432	1	1432	0.003	0	0.003	0.003	1432	0	1432	1432	
4.25	4.5	1	3	2	3	13	7072	13	7072	0.003	0	0.003	0.003	544	0	544	544	
4.25	4.5	1	4	4	3	29	46762	26	41889	0.003	0	0.003	0.003	1611.12	426.994	524	2196	
4.5	4.75	1	1	1	3	7	12893	8	14325	0.003	0	0.003	0.003	1790.62	388.242	1432	2196	
4.5	4.75	1	3	2	3	18	9792	18	9792	0.003	0	0.003	0.003	544	0	544	544	
4.5	4.75	1	4	4	3	29	41867	27	38605	0.003	0	0.003	0.003	1429.81	482.93	524	2196	
4.75	5	1	1	1	3	21	35814	21	35814	0.003	0	0.003	0.003	1705.43	480.444	484	2196	
4.75	5	1	3	2	3	18	9792	17	9248	0.003	0	0.003	0.003	544	0	544	544	
4.75	5	1	4	4	3	30	43497	25	35864	0.003	0	0.003	0.003	1434.56	469.172	524	2175	
5	5.25	1	1	1	3	7	12894	7	12894	0.005	0.0052915	0.003	0.017	1842	445.848	1246	2196	
5	5.25	1	3	2	3	18	9792	17	9248	0.003	0	0.003	0.003	544	0	544	544	
5	5.25	1	4	4	3	32	36437	27	31521	0.003	0	0.003	0.003	1167.44	537.451	544	2175	
5	5.25	2	5	2	3	1	288	1	288	0.003	0	0.003	0.003	288	0	288	288	
5	5.25	2	6	1	3	1	288	1	288	0.01	0	0.01	0.01	288	0	288	288	
5.25	5.5	1	1	1	3	14	24353	14	24353	0.003	0	0.003	0.003	1739.5	413.394	1246	2196	
5.25	5.5	1	3	2	3	18	9792	17	9248	0.003	0	0.003	0.003	544	0	544	544	
5.25	5.5	1	4	4	3	29	29912	26	27192	0.003	0	0.003	0.003	1045.85	459.215	544	1631	
5.5	5.75	1	1	1	3	11	21494	11	21494	0.003	0	0.003	0.003	1954	564.734	484	2196	
5.5	5.75	1	3	2	3	17	9248	18	9792	0.003	0	0.003	0.003	544	0	544	544	
5.5	5.75	1	4	4	3	32	29916	27	25565	0.003	0	0.003	0.003	946.852	356.586	544	1631	
5.75	6	1	1	1	3	6	12895	6	12895	0.003	0	0.003	0.003	2149.17	78.2877	2009	2196	
5.75	6	1	3	2	3	2	1088	1	544	0.003	0	0.003	0.003	544	0	544	544	
5.75	6	1	4	4	3	32	32634	26	27739	0.003	0	0.003	0.003	1066.88	473.438	544	2175	
6	6.25	1	1	1	3	14	27225	14	27225	0.004	0.00374166	0.003	0.017	1944.64	521.952	577	2196	
6	6.25	1	4	4	3	31	31002	23	23930	0.003	0	0.003	0.003	1040.43	430.884	544	1631	
6	6.25	2	5	2	3	1	288	1	288	0.003	0	0.003	0.003	288	0	288	288	
6	6.25	2	6	1	3	1	288	1	288	0.01	0	0.01	0.01	288	0	288	288	
6.25	6.5	1	1	1	3	7	12896	7	12896	0.003	0	0.003	0.003	1842.29	626.549	670	2196	
6.25	6.5	1	4	4	3	36	33178	26	20671	0.003	0	0.003	0.003	795.038	316.38	544	1631	
6.5	6.75	1	1	1	3	10	20059	10	20059	0.003	0	0.003	0.003	2005.9	377.772	1246	2196	
6.5	6.75	1	4	4	3	34	31003	21	19038	0.003	0	0.003	0.003	906.571	357.902	544	1631	
6.75	7	1	1	1	3	9	17195	9	17195	0.003	0	0.003	0.003	1910.56	590.588	577	2196	
6.75	7	1	4	4	3	32	22303	18	13055	0.003	0	0.003	0.003	725.278	323.019	544	1631	
7	7.25	2	4	3	3	12	4905	10	2730	0.003	0	0.003	0.003	273	234.156	81	544	
7	7.25	2	5	2	3	1	288	1	288	0.003	0	0.003	0.003	288	0	288	288	
7.25	7.5	1	1	1	3	21	30072	21	30072	0.006	0.00752994	0.003	0.024	1432	0	1432	1432	
7.25	7.5	2	4	3	3	36	19584	36	19584	0.00436111	0.00403664	0.003	0.017	544	0	544	544	
7.5	7.75	1	1	1	3	25	35800	25	35800	0.00552	0.00696491	0.003	0.024	1432	0	1432	1432	
7.5	7.75	2	4	3	3	42	22848	42	22848	0.004	0.00364926	0.003	0.017	544	0	544	544	
7.75	8	1	1	1	3	25	35800	25	35800	0.00552	0.00696491	0.003	0.024	1432	0	1432	1432	
7.75	8	2	4	3	3	43	23392	42	22848	0.004	0.00364926	0.003	0.017	544	0	544	544	
8	8.25	1	1	1	3	25	35800	25	35800	0.00552	0.00696491	0.003	0.024	1432	0	1432	1432	
8	8.25	2	4	3	3	42	22848	43	23392	0.00397674	0.00360877	0.003	0.017	544	0	544	544	
8	8.25	2	6	1	3	1	288	1	288	0.003	0	0.003	0.003	288	0	288	288	
