% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
3.5	3.75	1	2	6	3	4	5720	4	5720	0.00354796	0.00057332	0.0030397	0.00405483	1430	0	1430	1430	
3.5	3.75	1	3	2	3	142	76964	36	19512	0.00684237	0.00133027	0.00506817	0.00906211	542	0	542	542	
3.5	3.75	1	4	4	3	66	35772	36	19512	0.00484338	0.00133094	0.00306817	0.00706211	542	0	542	542	
3.75	4	1	1	1	3	30	42900	26	37180	0.00414243	0.00143878	0.00306673	0.00706673	1430	0	1430	1430	
3.75	4	1	2	6	3	8	11440	8	11440	0.00392832	0.000984062	0.00305787	0.0060399	1430	0	1430	1430	
3.75	4	1	3	2	3	141	76422	54	29268	0.00710164	0.0014884	0.00506817	0.0100576	542	0	542	542	
3.75	4	1	4	4	3	115	62330	49	26558	0.00755566	0.0145939	0.00306817	0.107062	542	0	542	542	
4	4.25	1	1	1	3	21	30030	22	31460	0.00393036	0.00312129	0.00306673	0.0170667	1430	0	1430	1430	
4	4.25	1	4	4	3	191	103522	43	23306	0.00469393	0.00128904	0.00306817	0.00706211	542	0	542	542	
4	4.25	1	5	5	3	1	286	1	286	0.00307039	0	0.00307039	0.00307039	286	0	286	286	
4	4.25	2	6	1	3	1	286	1	286	0.0100674	0	0.0100674	0.0100674	286	0	286	286	
4.25	4.5	1	1	1	3	28	40040	24	34320	0.00385724	0.00147184	0.0030665	0.00805967	1430	0	1430	1430	
4.25	4.5	1	2	6	3	1	1430	1	1430	0.00306555	0	0.00306555	0.00306555	1430	0	1430	1430	
4.25	4.5	1	3	2	3	13	7046	13	7046	0.00306957	0	0.00306957	0.00306957	542	0	542	542	
4.25	4.5	1	4	4	3	86	46612	108	58536	0.0809111	0.0305627	0.024066	0.14407	542	0	542	542	
4.5	4.75	1	1	1	3	9	12870	10	14300	0.00406455	0.00124477	0.0030665	0.00606133	1430	0	1430	1430	
