Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
1.25793	1	0	6	-95.574
1.25793	1	0	2	-93.4585
1.25793	1	0	4	-101.625
1.25793	1	0	3	-92.5786
1.25793	1	0	1	-94.5937
1.25893	1	0	2	-93.4585
1.25893	1	0	4	-101.625
1.25893	1	0	3	-92.5786
1.25893	1	0	1	-94.5937
1.25993	1	0	2	-93.4585
1.25993	1	0	1	-94.5937
1.25993	1	0	4	-101.625
1.25993	1	0	3	-92.5786
1.26093	1	0	2	-93.4585
1.26093	1	0	1	-94.5937
1.26093	1	0	4	-101.625
1.26093	1	0	3	-92.5786
1.26193	1	0	2	-93.4585
1.26193	1	0	1	-94.5937
1.26193	1	0	4	-101.625
1.26193	1	0	3	-92.5786
1.26293	1	0	2	-93.4585
1.26293	1	0	1	-94.5937
1.26293	1	0	4	-101.625
1.26293	1	0	3	-92.5786
1.26393	1	0	2	-93.4585
1.26393	1	0	1	-94.5937
1.26393	1	0	4	-101.625
1.26393	1	0	3	-92.5786
1.26493	1	0	2	-93.4585
1.26493	1	0	1	-94.5937
1.26493	1	0	4	-101.625
1.26493	1	0	3	-92.5786
1.26593	1	0	2	-93.4585
1.26593	1	0	1	-94.5937
1.26593	1	0	4	-101.625
1.26593	1	0	3	-92.5786
1.26693	1	0	2	-93.4585
1.26693	1	0	1	-94.5937
1.26693	1	0	4	-101.625
1.26693	1	0	3	-92.5786
1.26793	1	0	2	-93.4585
1.26793	1	0	1	-94.5937
1.26793	1	0	4	-101.625
1.26793	1	0	3	-92.5786
1.26886	1	0	4	-101.625
1.26893	1	0	2	-93.4585
1.26893	1	0	1	-94.5937
1.26893	1	0	3	-92.5786
1.26893	1	0	4	-101.625
1.26986	1	0	3	-92.5786
1.26993	1	0	2	-93.4585
1.26993	1	0	1	-94.5937
1.26993	1	0	4	-101.625
1.26993	1	0	3	-92.5786
1.27093	1	0	2	-93.4585
1.27093	1	0	1	-94.5937
1.27093	1	0	4	-101.625
1.27093	1	0	3	-92.5786
1.27193	1	0	2	-93.4585
1.27193	1	0	1	-94.5937
1.27193	1	0	4	-101.625
1.27193	1	0	3	-92.5786
1.27293	1	0	2	-93.4585
1.27293	1	0	1	-94.5937
1.27293	1	0	4	-101.625
1.27293	1	0	3	-92.5786
1.27393	1	0	2	-93.4585
1.27393	1	0	1	-94.5937
1.27393	1	0	4	-101.625
1.27393	1	0	3	-92.5786
1.27493	1	0	2	-93.4585
1.27493	1	0	1	-94.5937
1.27493	1	0	4	-101.625
1.27493	1	0	3	-92.5786
1.27593	1	0	2	-93.4585
1.27593	1	0	1	-94.5937
1.27593	1	0	4	-101.625
1.27593	1	0	3	-92.5786
1.27693	1	0	2	-93.4585
1.27693	1	0	1	-94.5937
1.27693	1	0	4	-101.625
1.27693	1	0	3	-92.5786
1.27793	1	0	2	-93.4585
1.27793	1	0	1	-94.5937
1.27793	1	0	4	-101.625
1.27793	1	0	3	-92.5786
1.27893	1	0	2	-93.4585
1.27893	1	0	1	-94.5937
1.27893	1	0	4	-101.625
1.27893	1	0	3	-92.5786
1.27993	1	0	2	-93.4585
1.27993	1	0	1	-94.5937
1.27993	1	0	4	-101.625
1.27993	1	0	3	-92.5786
1.28093	1	0	2	-93.4585
1.28093	1	0	1	-94.5937
1.28093	1	0	4	-101.625
1.28093	1	0	3	-92.5786
1.28193	1	0	2	-93.4585
1.28193	1	0	1	-94.5937
1.28193	1	0	4	-101.625
1.28193	1	0	3	-92.5786
1.28293	1	0	2	-93.4585
1.28293	1	0	1	-94.5937
1.28293	1	0	4	-101.625
1.28293	1	0	3	-92.5786
1.28393	1	0	2	-93.4585
1.28393	1	0	1	-94.5937
1.28393	1	0	4	-101.625
1.28393	1	0	3	-92.5786
1.28493	1	0	2	-93.4585
1.28493	1	0	1	-94.5937
1.28493	1	0	4	-101.625
1.28493	1	0	3	-92.5786
1.28593	1	0	2	-93.4585
1.28593	1	0	1	-94.5937
1.28593	1	0	4	-101.625
1.28593	1	0	3	-92.5786
1.28693	1	0	2	-93.4585
1.28693	1	0	1	-94.5937
1.28693	1	0	4	-101.625
1.28693	1	0	3	-92.5786
1.28793	1	0	2	-93.4585
1.28793	1	0	1	-94.5937
1.28793	1	0	4	-101.625
1.28793	1	0	3	-92.5786
1.28893	1	0	2	-93.4585
1.28893	1	0	1	-94.5937
1.28893	1	0	4	-101.625
1.28893	1	0	3	-92.5786
1.28993	1	0	2	-93.4585
1.28993	1	0	1	-94.5937
1.28993	1	0	4	-101.625
1.28993	1	0	3	-92.5786
1.29093	1	0	2	-93.4585
1.29093	1	0	1	-94.5937
1.29093	1	0	4	-101.625
1.29093	1	0	3	-92.5786
1.29193	1	0	2	-93.4585
1.29193	1	0	1	-94.5937
1.29193	1	0	4	-101.625
1.29193	1	0	3	-92.5786
1.29293	1	0	2	-93.4585
1.29293	1	0	1	-94.5937
1.29293	1	0	4	-101.625
1.29293	1	0	3	-92.5786
1.29393	1	0	2	-93.4585
1.29393	1	0	1	-94.5937
1.29393	1	0	4	-101.625
1.29393	1	0	3	-92.5786
1.29493	1	0	2	-93.4585
1.29493	1	0	1	-94.5937
1.29493	1	0	4	-101.625
1.29493	1	0	3	-92.5786
1.29593	1	0	2	-93.4585
1.29593	1	0	1	-94.5937
1.29593	1	0	4	-101.625
1.29593	1	0	3	-92.5786
1.29693	1	0	2	-93.4585
1.29693	1	0	1	-94.5937
1.29693	1	0	4	-101.625
1.29693	1	0	3	-92.5786
1.29793	1	0	2	-93.4585
1.29793	1	0	1	-94.5937
1.29793	1	0	4	-101.625
1.29793	1	0	3	-92.5786
1.29886	1	0	2	-93.4585
1.29893	1	0	1	-94.5937
1.29893	1	0	4	-101.625
1.29893	1	0	3	-92.5786
1.29893	1	0	2	-93.4585
1.29993	1	0	1	-94.5937
1.29993	1	0	2	-93.4585
1.29993	1	0	4	-101.625
1.29993	1	0	3	-92.5786
1.30093	1	0	1	-94.5937
1.30093	1	0	2	-93.4585
1.30093	1	0	4	-101.625
1.30093	1	0	3	-92.5786
1.30193	1	0	1	-94.5937
1.30193	1	0	2	-93.4585
1.30193	1	0	4	-101.625
1.30193	1	0	3	-92.5786
1.30293	1	0	1	-94.5937
1.30293	1	0	2	-93.4585
1.30293	1	0	4	-101.625
1.30293	1	0	3	-92.5786
1.30393	1	0	1	-94.5937
1.30393	1	0	2	-93.4585
1.30393	1	0	4	-101.625
1.30393	1	0	3	-92.5786
1.30493	1	0	1	-94.5937
1.30493	1	0	2	-93.4585
1.30493	1	0	4	-101.625
1.30493	1	0	3	-92.5786
1.30593	1	0	1	-94.5937
1.30593	1	0	2	-93.4585
1.30593	1	0	4	-101.625
1.30593	1	0	3	-92.5786
1.30693	1	0	5	-101.575
1.30693	1	0	6	-95.574
1.30693	1	0	1	-94.5937
1.30693	1	0	2	-93.4585
1.30693	1	0	4	-101.625
1.30693	1	0	3	-92.5786
1.30786	1	0	5	-101.575
1.30793	1	0	6	-95.574
1.30793	1	0	1	-94.5937
1.30793	1	0	2	-93.4585
1.30793	1	0	4	-101.625
1.30793	1	0	3	-92.5786
1.30793	1	0	5	-101.575
1.30886	1	0	6	-95.574
1.30893	1	0	1	-94.5937
1.30893	1	0	2	-93.4585
1.30893	1	0	4	-101.625
1.30893	1	0	3	-92.5786
1.30993	1	0	1	-94.5937
1.30993	1	0	2	-93.4585
1.30993	1	0	4	-101.625
1.30993	1	0	3	-92.5786
1.31093	1	0	1	-94.5937
1.31093	1	0	2	-93.4585
1.31093	1	0	4	-101.625
1.31093	1	0	3	-92.5786
1.31193	1	0	1	-94.5937
1.31193	1	0	2	-93.4585
1.31193	1	0	4	-101.625
1.31193	1	0	3	-92.5786
1.31293	1	0	1	-94.5937
1.31293	1	0	2	-93.4585
1.31293	1	0	4	-101.625
1.31293	1	0	3	-92.5786
1.31393	1	0	1	-94.5937
1.31393	1	0	2	-93.4585
1.31393	1	0	4	-101.625
1.31393	1	0	3	-92.5786
1.31493	1	0	1	-94.5937
1.31493	1	0	2	-93.4585
1.31493	1	0	4	-101.625
1.31493	1	0	3	-92.5786
1.31593	1	0	1	-94.5937
1.31593	1	0	2	-93.4585
1.31593	1	0	4	-101.625
1.31593	1	0	3	-92.5786
1.31693	1	0	1	-94.5937
1.31693	1	0	2	-93.4585
1.31693	1	0	4	-101.625
1.31693	1	0	3	-92.5786
1.31793	1	0	1	-94.5937
1.31793	1	0	2	-93.4585
1.31793	1	0	4	-101.625
1.31793	1	0	3	-92.5786
1.31893	1	0	1	-94.5937
1.31893	1	0	2	-93.4585
1.31893	1	0	4	-101.625
1.31893	1	0	3	-92.5786
1.31993	1	0	1	-94.5937
1.31993	1	0	2	-93.4585
1.31993	1	0	4	-101.625
1.31993	1	0	3	-92.5786
1.32093	1	0	1	-94.5937
1.32093	1	0	2	-93.4585
1.32093	1	0	4	-101.625
1.32093	1	0	3	-92.5786
1.32193	1	0	1	-94.5937
1.32193	1	0	2	-93.4585
1.32193	1	0	4	-101.625
1.32193	1	0	3	-92.5786
1.32293	1	0	1	-94.5937
1.32293	1	0	2	-93.4585
1.32293	1	0	4	-101.625
1.32293	1	0	3	-92.5786
1.32393	1	0	1	-94.5937
1.32393	1	0	2	-93.4585
1.32393	1	0	4	-101.625
1.32393	1	0	3	-92.5786
1.32493	1	0	1	-94.5937
1.32493	1	0	2	-93.4585
1.32493	1	0	4	-101.625
1.32493	1	0	3	-92.5786
1.32593	1	0	1	-94.5937
1.32593	1	0	2	-93.4585
1.32593	1	0	4	-101.625
1.32593	1	0	3	-92.5786
1.32693	1	0	1	-94.5937
1.32693	1	0	2	-93.4585
1.32693	1	0	4	-101.625
1.32693	1	0	3	-92.5786
1.32793	1	0	1	-94.5937
1.32793	1	0	2	-93.4585
1.32793	1	0	4	-101.625
1.32793	1	0	3	-92.5786
1.32893	1	0	1	-94.5937
1.32893	1	0	2	-93.4585
1.32893	1	0	4	-101.625
1.32893	1	0	3	-92.5786
1.32993	1	0	1	-94.5937
1.32993	1	0	2	-93.4585
1.32993	1	0	4	-101.625
1.32993	1	0	3	-92.5786
1.33093	1	0	1	-94.5937
1.33093	1	0	2	-93.4585
1.33093	1	0	4	-101.625
1.33093	1	0	3	-92.5786
1.33193	1	0	1	-94.5937
1.33193	1	0	2	-93.4585
1.33193	1	0	4	-101.625
1.33193	1	0	3	-92.5786
1.33293	1	0	1	-94.5937
1.33293	1	0	2	-93.4585
1.33293	1	0	4	-101.625
1.33293	1	0	3	-92.5786
1.33393	1	0	1	-94.5937
1.33393	1	0	2	-93.4585
1.33393	1	0	4	-101.625
1.33393	1	0	3	-92.5786
1.33493	1	0	1	-94.5937
1.33493	1	0	2	-93.4585
1.33493	1	0	4	-101.625
1.33493	1	0	3	-92.5786
1.33593	1	0	1	-94.5937
1.33593	1	0	2	-93.4585
1.33593	1	0	4	-101.625
1.33593	1	0	3	-92.5786
1.33693	1	0	1	-94.5937
1.33693	1	0	2	-93.4585
1.33693	1	0	4	-101.625
1.33693	1	0	3	-92.5786
1.33786	1	0	1	-94.5937
1.33793	1	0	2	-93.4585
1.33793	1	0	4	-101.625
1.33793	1	0	3	-92.5786
1.33793	1	0	1	-94.5937
1.33893	1	0	2	-93.4585
1.33893	1	0	4	-101.625
1.33893	1	0	3	-92.5786
1.33893	1	0	1	-94.5937
1.33993	1	0	2	-93.4585
1.33993	1	0	1	-94.5937
1.33993	1	0	4	-101.625
1.33993	1	0	3	-92.5786
1.34093	1	0	2	-93.4585
1.34093	1	0	1	-94.5937
1.34093	1	0	4	-101.625
1.34093	1	0	3	-92.5786
1.34193	1	0	2	-93.4585
1.34193	1	0	1	-94.5937
1.34193	1	0	4	-101.625
1.34193	1	0	3	-92.5786
1.34293	1	0	2	-93.4585
1.34293	1	0	1	-94.5937
1.34293	1	0	4	-101.625
1.34293	1	0	3	-92.5786
1.34393	1	0	2	-93.4585
1.34393	1	0	1	-94.5937
1.34393	1	0	4	-101.625
1.34393	1	0	3	-92.5786
1.34493	1	0	2	-93.4585
1.34493	1	0	1	-94.5937
1.34493	1	0	4	-101.625
1.34493	1	0	3	-92.5786
1.34593	1	0	2	-93.4585
1.34593	1	0	1	-94.5937
1.34593	1	0	4	-101.625
1.34593	1	0	3	-92.5786
1.34693	1	0	2	-93.4585
1.34693	1	0	1	-94.5937
1.34693	1	0	4	-101.625
1.34693	1	0	3	-92.5786
1.34793	1	0	2	-93.4585
1.34793	1	0	1	-94.5937
1.34793	1	0	4	-101.625
1.34793	1	0	3	-92.5786
1.34886	1	0	4	-101.625
1.34893	1	0	2	-93.4585
1.34893	1	0	1	-94.5937
1.34893	1	0	3	-92.5786
1.34893	1	0	4	-101.625
1.34986	1	0	3	-92.5786
1.34993	1	0	2	-93.4585
1.34993	1	0	1	-94.5937
1.34993	1	0	4	-101.625
1.34993	1	0	3	-92.5786
1.35093	1	0	2	-93.4585
1.35093	1	0	1	-94.5937
1.35093	1	0	4	-101.625
1.35093	1	0	3	-92.5786
1.35193	1	0	2	-93.4585
1.35193	1	0	1	-94.5937
1.35193	1	0	4	-101.625
1.35193	1	0	3	-92.5786
1.35293	1	0	2	-93.4585
1.35293	1	0	1	-94.5937
1.35293	1	0	4	-101.625
1.35293	1	0	3	-92.5786
1.35393	1	0	2	-93.4585
1.35393	1	0	1	-94.5937
1.35393	1	0	4	-101.625
1.35393	1	0	3	-92.5786
1.35493	1	0	2	-93.4585
1.35493	1	0	1	-94.5937
1.35493	1	0	4	-101.625
1.35493	1	0	3	-92.5786
1.35593	1	0	2	-93.4585
1.35593	1	0	1	-94.5937
1.35593	1	0	4	-101.625
1.35593	1	0	3	-92.5786
1.35693	1	0	5	-101.575
1.35693	1	0	6	-95.574
1.35693	1	0	2	-93.4585
1.35693	1	0	1	-94.5937
1.35693	1	0	4	-101.625
1.35693	1	0	3	-92.5786
1.35793	1	0	5	-101.575
1.35793	1	0	6	-95.574
1.35793	1	0	2	-93.4585
1.35793	1	0	1	-94.5937
1.35793	1	0	4	-101.625
1.35793	1	0	3	-92.5786
1.35893	1	0	2	-93.4585
1.35893	1	0	1	-94.5937
1.35893	1	0	4	-101.625
1.35893	1	0	3	-92.5786
1.35993	1	0	2	-93.4585
1.35993	1	0	1	-94.5937
1.35993	1	0	4	-101.625
1.35993	1	0	3	-92.5786
1.36093	1	0	2	-93.4585
1.36093	1	0	1	-94.5937
1.36093	1	0	4	-101.625
1.36093	1	0	3	-92.5786
1.36193	1	0	2	-93.4585
1.36193	1	0	1	-94.5937
1.36193	1	0	4	-101.625
1.36193	1	0	3	-92.5786
1.36293	1	0	2	-93.4585
1.36293	1	0	1	-94.5937
1.36293	1	0	4	-101.625
1.36293	1	0	3	-92.5786
1.36393	1	0	2	-93.4585
1.36393	1	0	1	-94.5937
1.36393	1	0	4	-101.625
1.36393	1	0	3	-92.5786
1.36493	1	0	2	-93.4585
1.36493	1	0	1	-94.5937
1.36493	1	0	4	-101.625
1.36493	1	0	3	-92.5786
1.36593	1	0	2	-93.4585
1.36593	1	0	1	-94.5937
1.36593	1	0	4	-101.625
1.36593	1	0	3	-92.5786
1.36693	1	0	2	-93.4585
1.36693	1	0	1	-94.5937
1.36693	1	0	4	-101.625
1.36693	1	0	3	-92.5786
1.36793	1	0	2	-93.4585
1.36793	1	0	1	-94.5937
1.36793	1	0	4	-101.625
1.36793	1	0	3	-92.5786
1.36893	1	0	2	-93.4585
1.36893	1	0	1	-94.5937
1.36893	1	0	4	-101.625
1.36893	1	0	3	-92.5786
1.36993	1	0	2	-93.4585
1.36993	1	0	1	-94.5937
1.36993	1	0	4	-101.625
1.36993	1	0	3	-92.5786
1.37093	1	0	2	-93.4585
1.37093	1	0	1	-94.5937
1.37093	1	0	4	-101.625
1.37093	1	0	3	-92.5786
1.37193	1	0	2	-93.4585
1.37193	1	0	1	-94.5937
1.37193	1	0	4	-101.625
1.37193	1	0	3	-92.5786
1.37293	1	0	2	-93.4585
1.37293	1	0	1	-94.5937
1.37293	1	0	4	-101.625
1.37293	1	0	3	-92.5786
1.37393	1	0	2	-93.4585
1.37393	1	0	1	-94.5937
1.37393	1	0	4	-101.625
1.37393	1	0	3	-92.5786
1.37493	1	0	2	-93.4585
1.37493	1	0	1	-94.5937
1.37493	1	0	4	-101.625
1.37493	1	0	3	-92.5786
1.37593	1	0	2	-93.4585
1.37593	1	0	1	-94.5937
1.37593	1	0	4	-101.625
1.37593	1	0	3	-92.5786
1.37693	1	0	2	-93.4585
1.37693	1	0	1	-94.5937
1.37693	1	0	4	-101.625
1.37693	1	0	3	-92.5786
1.37793	1	0	2	-93.4585
1.37793	1	0	1	-94.5937
1.37793	1	0	4	-101.625
1.37793	1	0	3	-92.5786
1.37886	1	0	2	-93.4585
1.37893	1	0	1	-94.5937
1.37893	1	0	4	-101.625
1.37893	1	0	3	-92.5786
1.37893	1	0	2	-93.4585
1.37993	1	0	1	-94.5937
1.37993	1	0	2	-93.4585
1.37993	1	0	4	-101.625
1.37993	1	0	3	-92.5786
1.38093	1	0	1	-94.5937
1.38093	1	0	2	-93.4585
1.38093	1	0	4	-101.625
1.38093	1	0	3	-92.5786
1.38193	1	0	1	-94.5937
1.38193	1	0	2	-93.4585
1.38193	1	0	4	-101.625
1.38193	1	0	3	-92.5786
1.38293	1	0	1	-94.5937
1.38293	1	0	2	-93.4585
1.38293	1	0	4	-101.625
1.38293	1	0	3	-92.5786
1.38393	1	0	1	-94.5937
1.38393	1	0	2	-93.4585
1.38393	1	0	4	-101.625
1.38393	1	0	3	-92.5786
1.38493	1	0	1	-94.5937
1.38493	1	0	2	-93.4585
1.38493	1	0	4	-101.625
1.38493	1	0	3	-92.5786
1.38593	1	0	1	-94.5937
1.38593	1	0	2	-93.4585
1.38593	1	0	4	-101.625
1.38593	1	0	3	-92.5786
1.38693	1	0	1	-94.5937
1.38693	1	0	2	-93.4585
1.38693	1	0	4	-101.625
1.38693	1	0	3	-92.5786
1.38786	1	0	5	-101.575
1.38793	1	0	1	-94.5937
1.38793	1	0	2	-93.4585
1.38793	1	0	4	-101.625
1.38793	1	0	3	-92.5786
1.38886	1	0	6	-95.574
1.38893	1	0	1	-94.5937
1.38893	1	0	2	-93.4585
1.38893	1	0	4	-101.625
1.38893	1	0	3	-92.5786
1.38993	1	0	1	-94.5937
1.38993	1	0	2	-93.4585
1.38993	1	0	4	-101.625
1.38993	1	0	3	-92.5786
1.39093	1	0	1	-94.5937
1.39093	1	0	2	-93.4585
1.39093	1	0	4	-101.625
1.39093	1	0	3	-92.5786
1.39193	1	0	1	-94.5937
1.39193	1	0	2	-93.4585
1.39193	1	0	4	-101.625
1.39193	1	0	3	-92.5786
1.39293	1	0	1	-94.5937
1.39293	1	0	2	-93.4585
1.39293	1	0	4	-101.625
1.39293	1	0	3	-92.5786
1.39393	1	0	1	-94.5937
1.39393	1	0	2	-93.4585
1.39393	1	0	4	-101.625
1.39393	1	0	3	-92.5786
1.39493	1	0	1	-94.5937
1.39493	1	0	2	-93.4585
1.39493	1	0	4	-101.625
1.39493	1	0	3	-92.5786
1.39593	1	0	1	-94.5937
1.39593	1	0	2	-93.4585
1.39593	1	0	4	-101.625
1.39593	1	0	3	-92.5786
1.39693	1	0	1	-94.5937
1.39693	1	0	2	-93.4585
1.39693	1	0	4	-101.625
1.39693	1	0	3	-92.5786
1.39793	1	0	1	-94.5937
1.39793	1	0	2	-93.4585
1.39793	1	0	4	-101.625
1.39793	1	0	3	-92.5786
1.39893	1	0	1	-94.5937
1.39893	1	0	2	-93.4585
1.39893	1	0	4	-101.625
1.39893	1	0	3	-92.5786
1.39993	1	0	1	-94.5937
1.39993	1	0	2	-93.4585
1.39993	1	0	4	-101.625
1.39993	1	0	3	-92.5786
1.40093	1	0	1	-94.5937
1.40093	1	0	2	-93.4585
1.40093	1	0	4	-101.625
1.40093	1	0	3	-92.5786
1.40193	1	0	1	-94.5937
1.40193	1	0	2	-93.4585
1.40193	1	0	4	-101.625
1.40193	1	0	3	-92.5786
1.40293	1	0	1	-94.5937
1.40293	1	0	2	-93.4585
1.40293	1	0	4	-101.625
1.40293	1	0	3	-92.5786
1.40393	1	0	1	-94.5937
1.40393	1	0	2	-93.4585
1.40393	1	0	4	-101.625
1.40393	1	0	3	-92.5786
1.40493	1	0	1	-94.5937
1.40493	1	0	2	-93.4585
1.40493	1	0	4	-101.625
1.40493	1	0	3	-92.5786
1.40593	1	0	1	-94.5937
1.40593	1	0	2	-93.4585
1.40593	1	0	4	-101.625
1.40593	1	0	3	-92.5786
1.40693	1	0	5	-101.575
1.40693	1	0	6	-95.574
1.40693	1	0	1	-94.5937
1.40693	1	0	2	-93.4585
1.40693	1	0	4	-101.625
1.40693	1	0	3	-92.5786
1.40793	1	0	5	-101.575
1.40793	1	0	6	-95.574
1.40793	1	0	1	-94.5937
1.40793	1	0	2	-93.4585
1.40793	1	0	4	-101.625
1.40793	1	0	3	-92.5786
1.40893	1	0	1	-94.5937
1.40893	1	0	2	-93.4585
1.40893	1	0	4	-101.625
1.40893	1	0	3	-92.5786
1.40993	1	0	1	-94.5937
1.40993	1	0	2	-93.4585
1.40993	1	0	4	-101.625
1.40993	1	0	3	-92.5786
1.41093	1	0	1	-94.5937
1.41093	1	0	2	-93.4585
1.41093	1	0	4	-101.625
1.41093	1	0	3	-92.5786
1.41193	1	0	1	-94.5937
1.41193	1	0	2	-93.4585
1.41193	1	0	4	-101.625
1.41193	1	0	3	-92.5786
1.41293	1	0	1	-94.5937
1.41293	1	0	2	-93.4585
1.41293	1	0	4	-101.625
1.41293	1	0	3	-92.5786
1.41393	1	0	1	-94.5937
1.41393	1	0	2	-93.4585
1.41393	1	0	4	-101.625
1.41393	1	0	3	-92.5786
1.41493	1	0	1	-94.5937
1.41493	1	0	2	-93.4585
1.41493	1	0	4	-101.625
1.41493	1	0	3	-92.5786
1.41593	1	0	1	-94.5937
1.41593	1	0	2	-93.4585
1.41593	1	0	4	-101.625
1.41593	1	0	3	-92.5786
1.41693	1	0	1	-94.5937
1.41693	1	0	2	-93.4585
1.41693	1	0	4	-101.625
1.41693	1	0	3	-92.5786
1.41786	1	0	1	-94.5937
1.41793	1	0	2	-93.4585
1.41793	1	0	4	-101.625
1.41793	1	0	3	-92.5786
1.41793	1	0	1	-94.5937
1.41893	1	0	2	-93.4585
1.41893	1	0	4	-101.625
1.41893	1	0	3	-92.5786
1.41893	1	0	1	-94.5937
1.41993	1	0	2	-93.4585
1.41993	1	0	1	-94.5937
1.41993	1	0	4	-101.625
1.41993	1	0	3	-92.5786
1.42093	1	0	2	-93.4585
1.42093	1	0	1	-94.5937
1.42093	1	0	4	-101.625
1.42093	1	0	3	-92.5786
1.42193	1	0	2	-93.4585
1.42193	1	0	1	-94.5937
1.42193	1	0	4	-101.625
1.42193	1	0	3	-92.5786
1.42293	1	0	2	-93.4585
1.42293	1	0	1	-94.5937
1.42293	1	0	4	-101.625
1.42293	1	0	3	-92.5786
1.42393	1	0	2	-93.4585
1.42393	1	0	1	-94.5937
1.42393	1	0	4	-101.625
1.42393	1	0	3	-92.5786
1.42493	1	0	2	-93.4585
1.42493	1	0	1	-94.5937
1.42493	1	0	4	-101.625
1.42493	1	0	3	-92.5786
1.42593	1	0	2	-93.4585
1.42593	1	0	1	-94.5937
1.42593	1	0	4	-101.625
1.42593	1	0	3	-92.5786
1.42693	1	0	2	-93.4585
1.42693	1	0	1	-94.5937
1.42693	1	0	4	-101.625
1.42693	1	0	3	-92.5786
1.42793	1	0	2	-93.4585
1.42793	1	0	1	-94.5937
1.42793	1	0	4	-101.625
1.42793	1	0	3	-92.5786
1.42886	1	0	4	-101.625
1.42893	1	0	2	-93.4585
1.42893	1	0	1	-94.5937
1.42893	1	0	3	-92.5786
1.42893	1	0	4	-101.625
1.42986	1	0	3	-92.5786
1.42993	1	0	2	-93.4585
1.42993	1	0	1	-94.5937
1.42993	1	0	4	-101.625
1.42993	1	0	3	-92.5786
1.43093	1	0	2	-93.4585
1.43093	1	0	1	-94.5937
1.43093	1	0	4	-101.625
1.43093	1	0	3	-92.5786
1.43193	1	0	2	-93.4585
1.43193	1	0	1	-94.5937
1.43193	1	0	4	-101.625
1.43193	1	0	3	-92.5786
1.43293	1	0	2	-93.4585
1.43293	1	0	1	-94.5937
1.43293	1	0	4	-101.625
1.43293	1	0	3	-92.5786
1.43393	1	0	2	-93.4585
1.43393	1	0	1	-94.5937
1.43393	1	0	4	-101.625
1.43393	1	0	3	-92.5786
1.43493	1	0	2	-93.4585
1.43493	1	0	1	-94.5937
1.43493	1	0	4	-101.625
1.43493	1	0	3	-92.5786
1.43593	1	0	2	-93.4585
1.43593	1	0	1	-94.5937
1.43593	1	0	4	-101.625
1.43593	1	0	3	-92.5786
1.43693	1	0	2	-93.4585
1.43693	1	0	1	-94.5937
1.43693	1	0	4	-101.625
1.43693	1	0	3	-92.5786
1.43793	1	0	2	-93.4585
1.43793	1	0	1	-94.5937
1.43793	1	0	4	-101.625
1.43793	1	0	3	-92.5786
1.43893	1	0	2	-93.4585
1.43893	1	0	1	-94.5937
1.43893	1	0	4	-101.625
1.43893	1	0	3	-92.5786
1.43993	1	0	2	-93.4585
1.43993	1	0	1	-94.5937
1.43993	1	0	4	-101.625
1.43993	1	0	3	-92.5786
1.44093	1	0	2	-93.4585
1.44093	1	0	1	-94.5937
1.44093	1	0	4	-101.625
1.44093	1	0	3	-92.5786
1.44193	1	0	2	-93.4585
1.44193	1	0	1	-94.5937
1.44193	1	0	4	-101.625
1.44193	1	0	3	-92.5786
1.44293	1	0	2	-93.4585
1.44293	1	0	1	-94.5937
1.44293	1	0	4	-101.625
1.44293	1	0	3	-92.5786
1.44393	1	0	2	-93.4585
1.44393	1	0	1	-94.5937
1.44393	1	0	4	-101.625
1.44393	1	0	3	-92.5786
1.44493	1	0	2	-93.4585
1.44493	1	0	1	-94.5937
1.44493	1	0	4	-101.625
1.44493	1	0	3	-92.5786
1.44593	1	0	2	-93.4585
1.44593	1	0	1	-94.5937
1.44593	1	0	4	-101.625
1.44593	1	0	3	-92.5786
1.44693	1	0	2	-93.4585
1.44693	1	0	1	-94.5937
1.44693	1	0	4	-101.625
1.44693	1	0	3	-92.5786
1.44793	1	0	2	-93.4585
1.44793	1	0	1	-94.5937
1.44793	1	0	4	-101.625
1.44793	1	0	3	-92.5786
1.44893	1	0	2	-93.4585
1.44893	1	0	1	-94.5937
1.44893	1	0	4	-101.625
1.44893	1	0	3	-92.5786
1.44993	1	0	2	-93.4585
1.44993	1	0	1	-94.5937
1.44993	1	0	4	-101.625
1.44993	1	0	3	-92.5786
1.45093	1	0	2	-93.4585
1.45093	1	0	1	-94.5937
1.45093	1	0	4	-101.625
1.45093	1	0	3	-92.5786
1.45193	1	0	2	-93.4585
1.45193	1	0	1	-94.5937
1.45193	1	0	4	-101.625
1.45193	1	0	3	-92.5786
1.45293	1	0	2	-93.4585
1.45293	1	0	1	-94.5937
1.45293	1	0	4	-101.625
1.45293	1	0	3	-92.5786
1.45393	1	0	2	-93.4585
1.45393	1	0	1	-94.5937
1.45393	1	0	4	-101.625
1.45393	1	0	3	-92.5786
1.45493	1	0	2	-93.4585
1.45493	1	0	1	-94.5937
1.45493	1	0	4	-101.625
1.45493	1	0	3	-92.5786
1.45593	1	0	2	-93.4585
1.45593	1	0	1	-94.5937
1.45593	1	0	4	-101.625
1.45593	1	0	3	-92.5786
1.45693	1	0	5	-101.575
1.45693	1	0	6	-95.574
1.45693	1	0	2	-93.4585
1.45693	1	0	1	-94.5937
1.45693	1	0	4	-101.625
1.45693	1	0	3	-92.5786
1.45793	1	0	5	-101.575
1.45793	1	0	6	-95.574
1.45793	1	0	2	-93.4585
1.45793	1	0	1	-94.5937
1.45793	1	0	4	-101.625
