time(s)	cellId	rnti	lcid	packetSize
1.997	1	1	3	1430
1.997	1	2	3	1430
1.997	1	3	3	130
1.997	1	4	3	130
1.998	1	3	3	130
1.998	1	4	3	130
1.999	1	1	3	1430
1.999	1	2	3	1430
1.999	1	3	3	130
1.999	1	4	3	130
2	1	3	3	130
2	1	4	3	130
2.001	1	5	3	80
2.001	1	6	3	80
2.001	1	1	3	1430
2.001	1	2	3	1430
2.001	1	3	3	130
2.001	1	4	3	130
2.002	1	3	3	130
2.002	1	4	3	130
2.003	1	1	3	1430
2.003	1	2	3	1430
2.003	1	3	3	130
2.003	1	4	3	130
2.004	1	3	3	130
2.004	1	4	3	130
2.005	1	1	3	1430
2.005	1	2	3	1430
2.005	1	3	3	130
2.005	1	4	3	130
2.006	1	3	3	130
2.006	1	4	3	130
2.007	1	1	3	1430
2.007	1	2	3	1430
2.007	1	3	3	130
2.007	1	4	3	130
2.008	1	3	3	130
2.008	1	4	3	130
2.009	1	1	3	1430
2.009	1	2	3	1430
2.009	1	3	3	130
2.009	1	4	3	130
2.01	1	3	3	130
2.01	1	4	3	130
2.011	1	1	3	1430
2.011	1	2	3	1430
2.011	1	3	3	130
2.011	1	4	3	130
2.012	1	3	3	130
2.012	1	4	3	130
2.013	1	1	3	1430
2.013	1	2	3	1430
2.013	1	3	3	130
2.013	1	4	3	130
2.014	1	3	3	130
2.014	1	4	3	130
2.015	1	1	3	1430
2.015	1	2	3	1430
2.015	1	3	3	130
2.015	1	4	3	130
2.016	1	3	3	130
2.016	1	4	3	130
2.017	1	1	3	1430
2.017	1	2	3	1430
2.017	1	3	3	130
2.017	1	4	3	130
2.018	1	3	3	130
2.018	1	4	3	130
2.019	1	1	3	1430
2.019	1	2	3	1430
2.019	1	3	3	130
2.019	1	4	3	130
2.02	1	3	3	130
2.02	1	4	3	130
2.021	1	1	3	1430
2.021	1	2	3	1430
2.021	1	3	3	130
2.021	1	4	3	130
2.022	1	3	3	130
2.022	1	4	3	130
2.023	1	1	3	1430
2.023	1	2	3	1430
2.023	1	3	3	130
2.023	1	4	3	130
2.024	1	3	3	130
2.024	1	4	3	130
2.025	1	1	3	1430
2.025	1	2	3	1430
2.025	1	3	3	130
2.025	1	4	3	130
2.026	1	3	3	130
2.026	1	4	3	130
2.027	1	1	3	1430
2.027	1	2	3	1430
2.027	1	3	3	130
2.027	1	4	3	130
2.028	1	3	3	130
2.028	1	4	3	130
2.029	1	1	3	1430
2.029	1	2	3	1430
2.029	1	3	3	130
2.029	1	4	3	130
2.03	1	3	3	130
2.03	1	4	3	130
2.031	1	1	3	1430
2.031	1	2	3	1430
2.031	1	3	3	130
2.031	1	4	3	130
2.032	1	3	3	130
2.032	1	4	3	130
2.033	1	1	3	1430
2.033	1	2	3	1430
2.033	1	3	3	130
2.033	1	4	3	130
2.034	1	3	3	130
2.034	1	4	3	130
2.035	1	1	3	1430
2.035	1	2	3	1430
2.035	1	3	3	130
2.035	1	4	3	130
2.036	1	3	3	130
2.036	1	4	3	130
2.037	1	1	3	1430
2.037	1	2	3	1430
2.037	1	3	3	130
2.037	1	4	3	130
2.038	1	3	3	130
2.038	1	4	3	130
2.039	1	1	3	1430
2.039	1	2	3	1430
2.039	1	3	3	130
2.039	1	4	3	130
2.04	1	3	3	130
2.04	1	4	3	130
2.041	1	1	3	1430
2.041	1	2	3	1430
2.041	1	3	3	130
2.041	1	4	3	130
2.042	1	3	3	130
2.042	1	4	3	130
2.043	1	1	3	1430
2.043	1	2	3	1430
2.043	1	3	3	130
2.043	1	4	3	130
2.044	1	3	3	130
2.044	1	4	3	130
2.045	1	1	3	1430
2.045	1	2	3	1430
2.045	1	3	3	130
2.045	1	4	3	130
2.046	1	3	3	130
2.046	1	4	3	130
2.047	1	1	3	1430
2.047	1	2	3	1430
2.047	1	3	3	130
2.047	1	4	3	130
2.048	1	3	3	130
2.048	1	4	3	130
2.049	1	1	3	1430
2.049	1	2	3	1430
2.049	1	3	3	130
2.049	1	4	3	130
2.05	1	3	3	130
2.05	1	4	3	130
2.051	1	5	3	80
2.051	1	6	3	80
2.051	1	1	3	1430
2.051	1	2	3	1430
2.051	1	3	3	130
2.051	1	4	3	130
2.052	1	3	3	130
2.052	1	4	3	130
2.053	1	1	3	1430
2.053	1	2	3	1430
2.053	1	3	3	130
2.053	1	4	3	130
2.054	1	3	3	130
2.054	1	4	3	130
2.055	1	1	3	1430
2.055	1	2	3	1430
2.055	1	3	3	130
2.055	1	4	3	130
2.056	1	3	3	130
2.056	1	4	3	130
2.057	1	1	3	1430
2.057	1	2	3	1430
2.057	1	3	3	130
2.057	1	4	3	130
2.058	1	3	3	130
2.058	1	4	3	130
2.059	1	1	3	1430
2.059	1	2	3	1430
2.059	1	3	3	130
2.059	1	4	3	130
2.06	1	3	3	130
2.06	1	4	3	130
2.061	1	1	3	1430
2.061	1	2	3	1430
2.061	1	3	3	130
2.061	1	4	3	130
2.062	1	3	3	130
2.062	1	4	3	130
2.063	1	1	3	1430
2.063	1	2	3	1430
2.063	1	3	3	130
2.063	1	4	3	130
2.064	1	3	3	130
2.064	1	4	3	130
2.065	1	1	3	1430
2.065	1	2	3	1430
2.065	1	3	3	130
2.065	1	4	3	130
2.066	1	3	3	130
2.066	1	4	3	130
2.067	1	1	3	1430
2.067	1	2	3	1430
2.067	1	3	3	130
2.067	1	4	3	130
2.068	1	3	3	130
2.068	1	4	3	130
2.069	1	1	3	1430
2.069	1	2	3	1430
2.069	1	3	3	130
2.069	1	4	3	130
2.07	1	3	3	130
2.07	1	4	3	130
2.071	1	1	3	1430
2.071	1	2	3	1430
2.071	1	3	3	130
2.071	1	4	3	130
2.072	1	3	3	130
2.072	1	4	3	130
2.073	1	1	3	1430
2.073	1	2	3	1430
2.073	1	3	3	130
2.073	1	4	3	130
2.074	1	3	3	130
2.074	1	4	3	130
2.075	1	1	3	1430
2.075	1	2	3	1430
2.075	1	3	3	130
2.075	1	4	3	130
2.076	1	3	3	130
2.076	1	4	3	130
2.077	1	1	3	1430
2.077	1	2	3	1430
2.077	1	3	3	130
2.077	1	4	3	130
2.078	1	3	3	130
2.078	1	4	3	130
2.079	1	1	3	1430
2.079	1	2	3	1430
2.079	1	3	3	130
2.079	1	4	3	130
2.08	1	3	3	130
2.08	1	4	3	130
2.081	1	1	3	1430
2.081	1	2	3	1430
2.081	1	3	3	130
2.081	1	4	3	130
2.082	1	3	3	130
2.082	1	4	3	130
2.083	1	1	3	1430
2.083	1	2	3	1430
2.083	1	3	3	130
2.083	1	4	3	130
2.084	1	3	3	130
2.084	1	4	3	130
2.085	1	1	3	1430
2.085	1	2	3	1430
2.085	1	3	3	130
2.085	1	4	3	130
2.086	1	3	3	130
2.086	1	4	3	130
2.087	1	1	3	1430
2.087	1	2	3	1430
2.087	1	3	3	130
2.087	1	4	3	130
2.088	1	3	3	130
2.088	1	4	3	130
2.089	1	1	3	1430
2.089	1	2	3	1430
2.089	1	3	3	130
2.089	1	4	3	130
2.09	1	3	3	130
2.09	1	4	3	130
2.091	1	1	3	1430
2.091	1	2	3	1430
2.091	1	3	3	130
2.091	1	4	3	130
2.092	1	3	3	130
2.092	1	4	3	130
2.093	1	1	3	1430
2.093	1	2	3	1430
2.093	1	3	3	130
2.093	1	4	3	130
2.094	1	3	3	130
2.094	1	4	3	130
2.095	1	1	3	1430
2.095	1	2	3	1430
2.095	1	3	3	130
2.095	1	4	3	130
2.096	1	3	3	130
2.096	1	4	3	130
2.097	1	1	3	1430
2.097	1	2	3	1430
2.097	1	3	3	130
2.097	1	4	3	130
2.098	1	3	3	130
2.098	1	4	3	130
2.099	1	1	3	1430
2.099	1	2	3	1430
2.099	1	3	3	130
2.099	1	4	3	130
2.1	1	3	3	130
2.1	1	4	3	130
2.101	1	5	3	80
2.101	1	6	3	80
2.101	1	1	3	1430
2.101	1	2	3	1430
2.101	1	3	3	130
2.101	1	4	3	130
2.102	1	3	3	130
2.102	1	4	3	130
2.103	1	1	3	1430
2.103	1	2	3	1430
2.103	1	3	3	130
2.103	1	4	3	130
2.104	1	3	3	130
2.104	1	4	3	130
2.105	1	1	3	1430
2.105	1	2	3	1430
2.105	1	3	3	130
2.105	1	4	3	130
2.106	1	3	3	130
2.106	1	4	3	130
2.107	1	1	3	1430
2.107	1	2	3	1430
2.107	1	3	3	130
2.107	1	4	3	130
2.108	1	3	3	130
2.108	1	4	3	130
2.109	1	1	3	1430
2.109	1	2	3	1430
2.109	1	3	3	130
2.109	1	4	3	130
2.11	1	3	3	130
2.11	1	4	3	130
2.111	1	1	3	1430
2.111	1	2	3	1430
2.111	1	3	3	130
2.111	1	4	3	130
2.112	1	3	3	130
2.112	1	4	3	130
2.113	1	1	3	1430
2.113	1	2	3	1430
2.113	1	3	3	130
2.113	1	4	3	130
2.114	1	3	3	130
2.114	1	4	3	130
2.115	1	1	3	1430
2.115	1	2	3	1430
2.115	1	3	3	130
2.115	1	4	3	130
2.116	1	3	3	130
2.116	1	4	3	130
2.117	1	1	3	1430
2.117	1	2	3	1430
2.117	1	3	3	130
2.117	1	4	3	130
2.118	1	3	3	130
2.118	1	4	3	130
2.119	1	1	3	1430
2.119	1	2	3	1430
2.119	1	3	3	130
2.119	1	4	3	130
2.12	1	3	3	130
2.12	1	4	3	130
2.121	1	1	3	1430
2.121	1	2	3	1430
2.121	1	3	3	130
2.121	1	4	3	130
2.122	1	3	3	130
2.122	1	4	3	130
2.123	1	1	3	1430
2.123	1	2	3	1430
2.123	1	3	3	130
2.123	1	4	3	130
2.124	1	3	3	130
2.124	1	4	3	130
2.125	1	1	3	1430
2.125	1	2	3	1430
2.125	1	3	3	130
2.125	1	4	3	130
2.126	1	3	3	130
2.126	1	4	3	130
2.127	1	1	3	1430
2.127	1	2	3	1430
2.127	1	3	3	130
2.127	1	4	3	130
2.128	1	3	3	130
2.128	1	4	3	130
2.129	1	1	3	1430
2.129	1	2	3	1430
2.129	1	3	3	130
2.129	1	4	3	130
2.13	1	3	3	130
2.13	1	4	3	130
2.131	1	1	3	1430
2.131	1	2	3	1430
2.131	1	3	3	130
2.131	1	4	3	130
2.132	1	3	3	130
2.132	1	4	3	130
2.133	1	1	3	1430
2.133	1	2	3	1430
2.133	1	3	3	130
2.133	1	4	3	130
2.134	1	3	3	130
2.134	1	4	3	130
2.135	1	1	3	1430
2.135	1	2	3	1430
2.135	1	3	3	130
2.135	1	4	3	130
2.136	1	3	3	130
2.136	1	4	3	130
2.137	1	1	3	1430
2.137	1	2	3	1430
2.137	1	3	3	130
2.137	1	4	3	130
2.138	1	3	3	130
2.138	1	4	3	130
2.139	1	1	3	1430
2.139	1	2	3	1430
2.139	1	3	3	130
2.139	1	4	3	130
2.14	1	3	3	130
2.14	1	4	3	130
2.141	1	1	3	1430
2.141	1	2	3	1430
2.141	1	3	3	130
2.141	1	4	3	130
2.142	1	3	3	130
2.142	1	4	3	130
2.143	1	1	3	1430
2.143	1	2	3	1430
2.143	1	3	3	130
2.143	1	4	3	130
2.144	1	3	3	130
2.144	1	4	3	130
2.145	1	1	3	1430
2.145	1	2	3	1430
2.145	1	3	3	130
2.145	1	4	3	130
2.146	1	3	3	130
2.146	1	4	3	130
2.147	1	1	3	1430
2.147	1	2	3	1430
2.147	1	3	3	130
2.147	1	4	3	130
2.148	1	3	3	130
2.148	1	4	3	130
2.149	1	1	3	1430
2.149	1	2	3	1430
2.149	1	3	3	130
2.149	1	4	3	130
2.15	1	3	3	130
2.15	1	4	3	130
2.151	1	5	3	80
2.151	1	6	3	80
2.151	1	1	3	1430
2.151	1	2	3	1430
2.151	1	3	3	130
2.151	1	4	3	130
2.152	1	3	3	130
2.152	1	4	3	130
2.153	1	1	3	1430
2.153	1	2	3	1430
2.153	1	3	3	130
2.153	1	4	3	130
2.154	1	3	3	130
2.154	1	4	3	130
2.155	1	1	3	1430
2.155	1	2	3	1430
2.155	1	3	3	130
2.155	1	4	3	130
2.156	1	3	3	130
2.156	1	4	3	130
2.157	1	1	3	1430
2.157	1	2	3	1430
2.157	1	3	3	130
2.157	1	4	3	130
2.158	1	3	3	130
2.158	1	4	3	130
2.159	1	1	3	1430
2.159	1	2	3	1430
2.159	1	3	3	130
2.159	1	4	3	130
2.16	1	3	3	130
2.16	1	4	3	130
2.161	1	1	3	1430
2.161	1	2	3	1430
2.161	1	3	3	130
2.161	1	4	3	130
2.162	1	3	3	130
2.162	1	4	3	130
2.163	1	1	3	1430
2.163	1	2	3	1430
2.163	1	3	3	130
2.163	1	4	3	130
2.164	1	3	3	130
2.164	1	4	3	130
2.165	1	1	3	1430
2.165	1	2	3	1430
2.165	1	3	3	130
2.165	1	4	3	130
2.166	1	3	3	130
2.166	1	4	3	130
2.167	1	1	3	1430
2.167	1	2	3	1430
2.167	1	3	3	130
2.167	1	4	3	130
2.168	1	3	3	130
2.168	1	4	3	130
2.169	1	1	3	1430
2.169	1	2	3	1430
2.169	1	3	3	130
2.169	1	4	3	130
2.17	1	3	3	130
2.17	1	4	3	130
2.171	1	1	3	1430
2.171	1	2	3	1430
2.171	1	3	3	130
2.171	1	4	3	130
2.172	1	3	3	130
2.172	1	4	3	130
2.173	1	1	3	1430
2.173	1	2	3	1430
2.173	1	3	3	130
2.173	1	4	3	130
2.174	1	3	3	130
2.174	1	4	3	130
2.175	1	1	3	1430
2.175	1	2	3	1430
2.175	1	3	3	130
2.175	1	4	3	130
2.176	1	3	3	130
2.176	1	4	3	130
2.177	1	1	3	1430
2.177	1	2	3	1430
2.177	1	3	3	130
2.177	1	4	3	130
2.178	1	3	3	130
2.178	1	4	3	130
2.179	1	1	3	1430
2.179	1	2	3	1430
2.179	1	3	3	130
2.179	1	4	3	130
2.18	1	3	3	130
2.18	1	4	3	130
2.181	1	1	3	1430
2.181	1	2	3	1430
2.181	1	3	3	130
2.181	1	4	3	130
2.182	1	3	3	130
2.182	1	4	3	130
2.183	1	1	3	1430
2.183	1	2	3	1430
2.183	1	3	3	130
2.183	1	4	3	130
2.184	1	3	3	130
2.184	1	4	3	130
2.185	1	1	3	1430
2.185	1	2	3	1430
2.185	1	3	3	130
2.185	1	4	3	130
2.186	1	3	3	130
2.186	1	4	3	130
2.187	1	1	3	1430
2.187	1	2	3	1430
2.187	1	3	3	130
2.187	1	4	3	130
2.188	1	3	3	130
2.188	1	4	3	130
2.189	1	1	3	1430
2.189	1	2	3	1430
2.189	1	3	3	130
2.189	1	4	3	130
2.19	1	3	3	130
2.19	1	4	3	130
2.191	1	1	3	1430
2.191	1	2	3	1430
2.191	1	3	3	130
2.191	1	4	3	130
2.192	1	3	3	130
2.192	1	4	3	130
2.193	1	1	3	1430
2.193	1	2	3	1430
2.193	1	3	3	130
2.193	1	4	3	130
2.194	1	3	3	130
2.194	1	4	3	130
2.195	1	1	3	1430
2.195	1	2	3	1430
2.195	1	3	3	130
2.195	1	4	3	130
2.196	1	3	3	130
2.196	1	4	3	130
2.197	1	1	3	1430
2.197	1	2	3	1430
2.197	1	3	3	130
2.197	1	4	3	130
2.198	1	3	3	130
2.198	1	4	3	130
2.199	1	1	3	1430
2.199	1	2	3	1430
2.199	1	3	3	130
2.199	1	4	3	130
2.2	1	3	3	130
2.2	1	4	3	130
2.201	1	5	3	80
2.201	1	6	3	80
2.201	1	1	3	1430
2.201	1	2	3	1430
2.201	1	3	3	130
2.201	1	4	3	130
2.202	1	3	3	130
2.202	1	4	3	130
2.203	1	1	3	1430
2.203	1	2	3	1430
2.203	1	3	3	130
2.203	1	4	3	130
2.204	1	3	3	130
2.204	1	4	3	130
2.205	1	1	3	1430
2.205	1	2	3	1430
2.205	1	3	3	130
2.205	1	4	3	130
2.206	1	3	3	130
2.206	1	4	3	130
2.207	1	1	3	1430
2.207	1	2	3	1430
2.207	1	3	3	130
2.207	1	4	3	130
2.208	1	3	3	130
2.208	1	4	3	130
2.209	1	1	3	1430
2.209	1	2	3	1430
2.209	1	3	3	130
2.209	1	4	3	130
2.21	1	3	3	130
2.21	1	4	3	130
2.211	1	1	3	1430
2.211	1	2	3	1430
2.211	1	3	3	130
2.211	1	4	3	130
2.212	1	3	3	130
2.212	1	4	3	130
2.213	1	1	3	1430
2.213	1	2	3	1430
2.213	1	3	3	130
2.213	1	4	3	130
2.214	1	3	3	130
2.214	1	4	3	130
2.215	1	1	3	1430
2.215	1	2	3	1430
2.215	1	3	3	130
2.215	1	4	3	130
2.216	1	3	3	130
2.216	1	4	3	130
2.217	1	1	3	1430
2.217	1	2	3	1430
2.217	1	3	3	130
2.217	1	4	3	130
2.218	1	3	3	130
2.218	1	4	3	130
2.219	1	1	3	1430
2.219	1	2	3	1430
2.219	1	3	3	130
2.219	1	4	3	130
2.22	1	3	3	130
2.22	1	4	3	130
2.221	1	1	3	1430
2.221	1	2	3	1430
2.221	1	3	3	130
2.221	1	4	3	130
2.222	1	3	3	130
2.222	1	4	3	130
2.223	1	1	3	1430
2.223	1	2	3	1430
2.223	1	3	3	130
2.223	1	4	3	130
2.224	1	3	3	130
2.224	1	4	3	130
2.225	1	1	3	1430
2.225	1	2	3	1430
2.225	1	3	3	130
2.225	1	4	3	130
2.226	1	3	3	130
2.226	1	4	3	130
2.227	1	1	3	1430
2.227	1	2	3	1430
2.227	1	3	3	130
2.227	1	4	3	130
2.228	1	3	3	130
2.228	1	4	3	130
2.229	1	1	3	1430
2.229	1	2	3	1430
2.229	1	3	3	130
2.229	1	4	3	130
2.23	1	3	3	130
2.23	1	4	3	130
2.231	1	1	3	1430
2.231	1	2	3	1430
2.231	1	3	3	130
2.231	1	4	3	130
2.232	1	3	3	130
2.232	1	4	3	130
2.233	1	1	3	1430
2.233	1	2	3	1430
2.233	1	3	3	130
2.233	1	4	3	130
2.234	1	3	3	130
2.234	1	4	3	130
2.235	1	1	3	1430
2.235	1	2	3	1430
2.235	1	3	3	130
2.235	1	4	3	130
2.236	1	3	3	130
2.236	1	4	3	130
2.237	1	1	3	1430
2.237	1	2	3	1430
2.237	1	3	3	130
2.237	1	4	3	130
2.238	1	3	3	130
2.238	1	4	3	130
2.239	1	1	3	1430
2.239	1	2	3	1430
2.239	1	3	3	130
2.239	1	4	3	130
2.24	1	3	3	130
2.24	1	4	3	130
2.241	1	1	3	1430
2.241	1	2	3	1430
2.241	1	3	3	130
2.241	1	4	3	130
2.242	1	3	3	130
2.242	1	4	3	130
2.243	1	1	3	1430
2.243	1	2	3	1430
2.243	1	3	3	130
2.243	1	4	3	130
2.244	1	3	3	130
2.244	1	4	3	130
2.245	1	1	3	1430
2.245	1	2	3	1430
2.245	1	3	3	130
2.245	1	4	3	130
2.246	1	3	3	130
2.246	1	4	3	130
2.247	1	1	3	1430
2.247	1	2	3	1430
2.247	1	3	3	130
2.247	1	4	3	130
2.248	1	3	3	130
2.248	1	4	3	130
2.249	1	1	3	1430
2.249	1	2	3	1430
2.249	1	3	3	130
2.249	1	4	3	130
2.25	1	3	3	130
2.25	1	4	3	130
2.251	1	5	3	80
2.251	1	6	3	80
2.251	1	1	3	1430
2.251	1	2	3	1430
2.251	1	3	3	130
2.251	1	4	3	130
2.252	1	3	3	130
2.252	1	4	3	130
2.253	1	1	3	1430
2.253	1	2	3	1430
2.253	1	3	3	130
2.253	1	4	3	130
2.254	1	3	3	130
2.254	1	4	3	130
2.255	1	1	3	1430
2.255	1	2	3	1430
2.255	1	3	3	130
2.255	1	4	3	130
2.256	1	3	3	130
2.256	1	4	3	130
2.257	1	1	3	1430
2.257	1	2	3	1430
2.257	1	3	3	130
2.257	1	4	3	130
2.258	1	3	3	130
2.258	1	4	3	130
2.259	1	1	3	1430
2.259	1	2	3	1430
2.259	1	3	3	130
2.259	1	4	3	130
2.26	1	3	3	130
2.26	1	4	3	130
2.261	1	1	3	1430
2.261	1	2	3	1430
2.261	1	3	3	130
2.261	1	4	3	130
2.262	1	3	3	130
2.262	1	4	3	130
2.263	1	1	3	1430
2.263	1	2	3	1430
2.263	1	3	3	130
2.263	1	4	3	130
2.264	1	3	3	130
2.264	1	4	3	130
2.265	1	1	3	1430
2.265	1	2	3	1430
2.265	1	3	3	130
2.265	1	4	3	130
2.266	1	3	3	130
2.266	1	4	3	130
2.267	1	1	3	1430
2.267	1	2	3	1430
2.267	1	3	3	130
2.267	1	4	3	130
2.268	1	3	3	130
2.268	1	4	3	130
2.269	1	1	3	1430
2.269	1	2	3	1430
2.269	1	3	3	130
2.269	1	4	3	130
2.27	1	3	3	130
2.27	1	4	3	130
2.271	1	1	3	1430
2.271	1	2	3	1430
2.271	1	3	3	130
2.271	1	4	3	130
2.272	1	3	3	130
2.272	1	4	3	130
2.273	1	1	3	1430
2.273	1	2	3	1430
2.273	1	3	3	130
2.273	1	4	3	130
2.274	1	3	3	130
2.274	1	4	3	130
2.275	1	1	3	1430
2.275	1	2	3	1430
2.275	1	3	3	130
2.275	1	4	3	130
2.276	1	3	3	130
2.276	1	4	3	130
2.277	1	1	3	1430
2.277	1	2	3	1430
2.277	1	3	3	130
2.277	1	4	3	130
2.278	1	3	3	130
2.278	1	4	3	130
2.279	1	1	3	1430
2.279	1	2	3	1430
2.279	1	3	3	130
2.279	1	4	3	130
2.28	1	3	3	130
2.28	1	4	3	130
2.281	1	1	3	1430
2.281	1	2	3	1430
2.281	1	3	3	130
2.281	1	4	3	130
2.282	1	3	3	130
2.282	1	4	3	130
2.283	1	1	3	1430
2.283	1	2	3	1430
2.283	1	3	3	130
2.283	1	4	3	130
2.284	1	3	3	130
2.284	1	4	3	130
2.285	1	1	3	1430
2.285	1	2	3	1430
2.285	1	3	3	130
2.285	1	4	3	130
2.286	1	3	3	130
2.286	1	4	3	130
2.287	1	1	3	1430
2.287	1	2	3	1430
2.287	1	3	3	130
2.287	1	4	3	130
2.288	1	3	3	130
2.288	1	4	3	130
2.289	1	1	3	1430
2.289	1	2	3	1430
2.289	1	3	3	130
2.289	1	4	3	130
2.29	1	3	3	130
2.29	1	4	3	130
2.291	1	1	3	1430
2.291	1	2	3	1430
2.291	1	3	3	130
2.291	1	4	3	130
2.292	1	3	3	130
2.292	1	4	3	130
2.293	1	1	3	1430
2.293	1	2	3	1430
2.293	1	3	3	130
2.293	1	4	3	130
2.294	1	3	3	130
2.294	1	4	3	130
2.295	1	1	3	1430
2.295	1	2	3	1430
2.295	1	3	3	130
2.295	1	4	3	130
2.296	1	3	3	130
2.296	1	4	3	130
2.297	1	1	3	1430
2.297	1	2	3	1430
2.297	1	3	3	130
2.297	1	4	3	130
2.298	1	3	3	130
2.298	1	4	3	130
2.299	1	1	3	1430
2.299	1	2	3	1430
2.299	1	3	3	130
2.299	1	4	3	130
2.3	1	3	3	130
2.3	1	4	3	130
2.301	1	5	3	80
2.301	1	6	3	80
2.301	1	1	3	1430
2.301	1	2	3	1430
2.301	1	3	3	130
2.301	1	4	3	130
2.302	1	3	3	130
2.302	1	4	3	130
2.303	1	1	3	1430
2.303	1	2	3	1430
2.303	1	3	3	130
2.303	1	4	3	130
2.304	1	3	3	130
2.304	1	4	3	130
2.305	1	1	3	1430
2.305	1	2	3	1430
2.305	1	3	3	130
2.305	1	4	3	130
2.306	1	3	3	130
2.306	1	4	3	130
2.307	1	1	3	1430
2.307	1	2	3	1430
2.307	1	3	3	130
2.307	1	4	3	130
2.308	1	3	3	130
2.308	1	4	3	130
2.309	1	1	3	1430
2.309	1	2	3	1430
2.309	1	3	3	130
2.309	1	4	3	130
2.31	1	3	3	130
2.31	1	4	3	130
2.311	1	1	3	1430
2.311	1	2	3	1430
2.311	1	3	3	130
2.311	1	4	3	130
2.312	1	3	3	130
2.312	1	4	3	130
2.313	1	1	3	1430
2.313	1	2	3	1430
2.313	1	3	3	130
2.313	1	4	3	130
2.314	1	3	3	130
2.314	1	4	3	130
2.315	1	1	3	1430
2.315	1	2	3	1430
2.315	1	3	3	130
2.315	1	4	3	130
2.316	1	3	3	130
2.316	1	4	3	130
2.317	1	1	3	1430
2.317	1	2	3	1430
2.317	1	3	3	130
2.317	1	4	3	130
2.318	1	3	3	130
2.318	1	4	3	130
2.319	1	1	3	1430
2.319	1	2	3	1430
2.319	1	3	3	130
2.319	1	4	3	130
2.32	1	3	3	130
2.32	1	4	3	130
2.321	1	1	3	1430
2.321	1	2	3	1430
2.321	1	3	3	130
2.321	1	4	3	130
2.322	1	3	3	130
2.322	1	4	3	130
2.323	1	1	3	1430
2.323	1	2	3	1430
2.323	1	3	3	130
2.323	1	4	3	130
2.324	1	3	3	130
2.324	1	4	3	130
2.325	1	1	3	1430
2.325	1	2	3	1430
2.325	1	3	3	130
2.325	1	4	3	130
2.326	1	3	3	130
2.326	1	4	3	130
2.327	1	1	3	1430
2.327	1	2	3	1430
2.327	1	3	3	130
2.327	1	4	3	130
2.328	1	3	3	130
2.328	1	4	3	130
2.329	1	1	3	1430
2.329	1	2	3	1430
2.329	1	3	3	130
2.329	1	4	3	130
2.33	1	3	3	130
2.33	1	4	3	130
2.331	1	1	3	1430
2.331	1	2	3	1430
2.331	1	3	3	130
2.331	1	4	3	130
2.332	1	3	3	130
2.332	1	4	3	130
2.333	1	1	3	1430
2.333	1	2	3	1430
2.333	1	3	3	130
2.333	1	4	3	130
2.334	1	3	3	130
2.334	1	4	3	130
2.335	1	1	3	1430
2.335	1	2	3	1430
2.335	1	3	3	130
2.335	1	4	3	130
2.336	1	3	3	130
2.336	1	4	3	130
2.337	1	1	3	1430
2.337	1	2	3	1430
2.337	1	3	3	130
2.337	1	4	3	130
2.338	1	3	3	130
2.338	1	4	3	130
2.339	1	1	3	1430
2.339	1	2	3	1430
2.339	1	3	3	130
2.339	1	4	3	130
2.34	1	3	3	130
2.34	1	4	3	130
2.341	1	1	3	1430
2.341	1	2	3	1430
2.341	1	3	3	130
2.341	1	4	3	130
2.342	1	3	3	130
2.342	1	4	3	130
2.343	1	1	3	1430
2.343	1	2	3	1430
2.343	1	3	3	130
2.343	1	4	3	130
2.344	1	3	3	130
2.344	1	4	3	130
2.345	1	1	3	1430
2.345	1	2	3	1430
2.345	1	3	3	130
2.345	1	4	3	130
2.346	1	3	3	130
2.346	1	4	3	130
2.347	1	1	3	1430
2.347	1	2	3	1430
2.347	1	3	3	130
2.347	1	4	3	130
2.348	1	3	3	130
2.348	1	4	3	130
2.349	1	1	3	1430
2.349	1	2	3	1430
2.349	1	3	3	130
2.349	1	4	3	130
2.35	1	3	3	130
2.35	1	4	3	130
2.351	1	5	3	80
2.351	1	6	3	80
2.351	1	1	3	1430
2.351	1	2	3	1430
2.351	1	3	3	130
2.351	1	4	3	130
2.352	1	3	3	130
2.352	1	4	3	130
2.353	1	1	3	1430
2.353	1	2	3	1430
2.353	1	3	3	130
2.353	1	4	3	130
2.354	1	3	3	130
2.354	1	4	3	130
2.355	1	1	3	1430
2.355	1	2	3	1430
2.355	1	3	3	130
2.355	1	4	3	130
2.356	1	3	3	130
2.356	1	4	3	130
2.357	1	1	3	1430
2.357	1	2	3	1430
2.357	1	3	3	130
2.357	1	4	3	130
2.358	1	3	3	130
2.358	1	4	3	130
2.359	1	1	3	1430
2.359	1	2	3	1430
2.359	1	3	3	130
2.359	1	4	3	130
2.36	1	3	3	130
2.36	1	4	3	130
2.361	1	1	3	1430
2.361	1	2	3	1430
2.361	1	3	3	130
2.361	1	4	3	130
2.362	1	3	3	130
2.362	1	4	3	130
2.363	1	1	3	1430
2.363	1	2	3	1430
2.363	1	3	3	130
2.363	1	4	3	130
2.364	1	3	3	130
2.364	1	4	3	130
2.365	1	1	3	1430
2.365	1	2	3	1430
2.365	1	3	3	130
2.365	1	4	3	130
2.366	1	3	3	130
2.366	1	4	3	130
2.367	1	1	3	1430
2.367	1	2	3	1430
2.367	1	3	3	130
2.367	1	4	3	130
2.368	1	3	3	130
2.368	1	4	3	130
2.369	1	1	3	1430
2.369	1	2	3	1430
